time	type	subtype	content
651.072	event	timer	consumption_timer
651.072	state		inter_trial_interval
652.210	event	input	poke_5
652.276	event	input	poke_5_out
653.388	state		initiation_state
653.896	event	input	poke_5
653.897	state		choice_state
654.011	event	input	poke_5_out
654.280	event	input	poke_6
654.282	state		chose_right
654.283	variable	print	{"n_trials": 63, "n_rewards": 32, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6012363, "threshold_crossed": false}
654.783	state		no_reward
654.883	state		reward_consumption
655.313	event	input	poke_6_out
656.313	event	timer	consumption_timer
656.313	state		inter_trial_interval
657.238	event	sync	rsync
657.763	state		initiation_state
658.352	event	input	poke_5
658.353	state		choice_state
658.419	event	input	poke_5_out
658.441	event	input	poke_5
658.456	event	input	poke_5_out
658.783	event	input	poke_6
658.785	state		chose_right
658.786	variable	print	{"n_trials": 64, "n_rewards": 32, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6480923, "threshold_crossed": false}
659.286	state		no_reward
659.386	state		reward_consumption
659.550	event	sync	rsync
660.164	event	input	poke_6_out
660.179	event	input	poke_6
660.185	event	sync	rsync
660.364	event	input	poke_6_out
661.365	event	timer	consumption_timer
661.365	state		inter_trial_interval
662.480	state		initiation_state
663.683	event	input	poke_5
663.684	state		forced_choice_right
663.757	event	input	poke_5_out
663.811	event	input	poke_5
663.882	event	input	poke_5_out
664.125	event	input	poke_6
664.126	state		chose_right
664.132	variable	print	{"n_trials": 65, "n_rewards": 33, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6480923, "threshold_crossed": false}
664.144	event	sync	rsync
664.633	state		reward_right
664.698	state		reward_consumption
668.493	event	sync	rsync
668.873	event	input	poke_6_out
669.874	event	timer	consumption_timer
669.874	state		inter_trial_interval
672.763	state		initiation_state
673.787	event	sync	rsync
673.804	event	input	poke_6
674.688	event	input	poke_6_out
675.010	event	input	poke_5
675.011	state		choice_state
675.061	event	input	poke_5_out
675.492	event	input	poke_6
675.493	state		chose_right
675.494	variable	print	{"n_trials": 66, "n_rewards": 33, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6894426, "threshold_crossed": false}
675.995	state		no_reward
676.095	state		reward_consumption
676.500	event	input	poke_6_out
677.501	event	timer	consumption_timer
677.501	state		inter_trial_interval
678.359	event	sync	rsync
678.968	state		initiation_state
681.039	event	input	poke_5
681.040	state		choice_state
681.105	event	input	poke_5_out
681.402	event	sync	rsync
681.421	event	input	poke_6
681.422	state		chose_right
681.423	variable	print	{"n_trials": 67, "n_rewards": 34, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.725934, "threshold_crossed": false}
681.924	state		reward_right
681.989	state		reward_consumption
683.967	event	sync	rsync
685.316	event	input	poke_6_out
685.340	event	input	poke_6
685.489	event	input	poke_6_out
685.525	event	input	poke_6
686.140	event	input	poke_6_out
687.140	event	timer	consumption_timer
687.140	state		inter_trial_interval
689.517	state		initiation_state
689.999	event	input	poke_5
690.000	state		choice_state
690.071	event	input	poke_5_out
690.434	event	input	poke_6
690.436	state		chose_right
690.437	variable	print	{"n_trials": 68, "n_rewards": 35, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7581377, "threshold_crossed": true}
690.539	event	sync	rsync
690.937	state		reward_right
691.002	state		reward_consumption
692.312	event	sync	rsync
693.036	event	input	poke_6_out
693.067	event	input	poke_6
693.115	event	input	poke_6_out
694.116	event	timer	consumption_timer
694.116	state		inter_trial_interval
694.753	event	input	poke_5
694.781	event	input	poke_5_out
695.097	event	input	poke_6
695.487	event	input	poke_6_out
695.846	event	input	poke_5
695.920	event	input	poke_5_out
696.518	state		initiation_state
696.599	event	input	poke_6
696.712	event	input	poke_6_out
697.056	event	input	poke_5
697.058	state		choice_state
697.075	event	input	poke_5_out
697.421	event	input	poke_6
697.422	state		chose_right
697.423	variable	print	{"n_trials": 69, "n_rewards": 36, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7865572, "threshold_crossed": true}
697.924	state		reward_right
697.989	state		reward_consumption
699.102	event	sync	rsync
701.607	event	input	poke_6_out
702.607	event	timer	consumption_timer
702.607	state		inter_trial_interval
702.645	event	input	poke_5
702.777	event	input	poke_5_out
703.454	event	sync	rsync
703.952	event	input	poke_4
704.107	event	input	poke_4_out
704.261	event	input	poke_4
704.680	event	input	poke_4_out
704.693	event	input	poke_4
704.737	event	input	poke_4_out
705.109	state		initiation_state
706.008	event	input	poke_5
706.009	state		choice_state
706.073	event	input	poke_5_out
706.371	event	input	poke_4
706.372	state		chose_left
706.373	variable	print	{"n_trials": 70, "n_rewards": 37, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.6941343, "threshold_crossed": true}
706.873	state		reward_left
706.947	state		reward_consumption
710.792	event	input	poke_4_out
711.487	event	sync	rsync
711.792	event	timer	consumption_timer
711.792	state		inter_trial_interval
713.268	state		initiation_state
713.429	event	input	poke_5
713.431	state		choice_state
713.486	event	input	poke_5_out
713.786	event	input	poke_4
713.788	state		chose_left
713.789	variable	print	{"n_trials": 71, "n_rewards": 37, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.6125713, "threshold_crossed": true}
714.156	event	input	poke_4_out
714.289	state		no_reward
714.389	state		reward_consumption
714.559	event	input	poke_4
714.702	event	sync	rsync
715.357	event	input	poke_4_out
715.401	event	input	poke_4
715.454	event	input	poke_4_out
715.875	event	input	poke_5
715.936	event	input	poke_5_out
716.093	event	sync	rsync
716.455	event	timer	consumption_timer
716.455	state		inter_trial_interval
716.992	event	input	poke_5
717.069	event	input	poke_5_out
717.388	event	input	poke_4
717.507	event	input	poke_4_out
717.655	state		initiation_state
718.124	event	input	poke_5
718.125	state		forced_choice_right
718.144	event	input	poke_5_out
718.478	event	input	poke_4
719.249	event	input	poke_4_out
719.565	event	input	poke_5
719.617	event	input	poke_5_out
720.038	event	input	poke_6
720.039	state		chose_right
720.040	variable	print	{"n_trials": 72, "n_rewards": 38, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6125713, "threshold_crossed": true}
720.541	state		reward_right
720.606	state		reward_consumption
722.540	event	sync	rsync
723.703	event	input	poke_6_out
724.704	event	timer	consumption_timer
724.704	state		inter_trial_interval
725.729	state		initiation_state
726.141	event	input	poke_5
726.142	state		choice_state
726.217	event	input	poke_5_out
726.463	event	input	poke_6
726.465	state		chose_right
726.466	variable	print	{"n_trials": 73, "n_rewards": 39, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6580954, "threshold_crossed": true}
726.966	state		reward_right
727.031	state		reward_consumption
729.774	event	sync	rsync
731.108	event	sync	rsync
735.297	event	input	poke_6_out
735.349	event	input	poke_6
735.386	event	input	poke_6_out
736.257	event	input	poke_6
736.303	event	input	poke_6_out
737.304	event	timer	consumption_timer
737.304	state		inter_trial_interval
737.849	event	input	poke_6
738.390	event	sync	rsync
738.592	state		initiation_state
738.903	event	input	poke_6_out
739.331	event	input	poke_5
739.332	state		choice_state
739.371	event	input	poke_5_out
739.696	event	input	poke_6
739.697	state		chose_right
739.703	variable	print	{"n_trials": 74, "n_rewards": 40, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6982703, "threshold_crossed": true}
740.204	state		reward_right
740.269	state		reward_consumption
744.222	event	sync	rsync
745.881	event	input	poke_6_out
745.930	event	input	poke_6
746.023	event	input	poke_6_out
747.024	event	timer	consumption_timer
747.024	state		inter_trial_interval
747.249	event	sync	rsync
748.808	event	input	poke_6
748.980	event	sync	rsync
749.055	state		initiation_state
749.408	event	input	poke_6_out
750.074	event	input	poke_6
750.630	event	sync	rsync
751.105	event	input	poke_6_out
751.467	event	input	poke_5
751.468	state		choice_state
751.483	event	input	poke_5_out
751.808	event	input	poke_6
751.810	state		chose_right
751.811	variable	print	{"n_trials": 75, "n_rewards": 41, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7337244, "threshold_crossed": true}
752.311	state		reward_right
752.376	state		reward_consumption
756.956	event	input	poke_6_out
757.031	event	input	poke_6
757.074	event	input	poke_6_out
757.158	event	sync	rsync
758.075	event	timer	consumption_timer
758.075	state		inter_trial_interval
758.574	event	input	poke_5
758.617	event	input	poke_5_out
758.922	event	input	poke_6
759.758	event	input	poke_6_out
760.208	event	input	poke_5
760.267	event	input	poke_5_out
760.516	event	input	poke_6
760.725	state		initiation_state
761.400	event	input	poke_6_out
762.118	event	input	poke_6
763.394	event	input	poke_6_out
763.466	event	sync	rsync
764.542	event	input	poke_5
764.543	state		forced_choice_left
764.605	event	input	poke_5_out
765.041	event	input	poke_6
766.374	event	input	poke_6_out
766.793	event	input	poke_5
766.866	event	input	poke_5_out
767.309	event	input	poke_4
767.310	state		chose_left
767.311	variable	print	{"n_trials": 76, "n_rewards": 41, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.7337244, "threshold_crossed": true}
767.811	state		no_reward
767.911	state		reward_consumption
768.111	event	input	poke_4_out
769.111	event	timer	consumption_timer
769.111	state		inter_trial_interval
769.719	event	sync	rsync
769.764	event	input	poke_5
769.836	event	input	poke_5_out
770.322	event	input	poke_6
771.134	event	input	poke_6_out
771.229	state		initiation_state
771.483	event	input	poke_5
771.484	state		forced_choice_left
771.539	event	input	poke_5_out
771.843	event	input	poke_6
772.039	event	sync	rsync
772.884	event	input	poke_6_out
773.688	event	input	poke_4
773.689	state		chose_left
773.690	variable	print	{"n_trials": 77, "n_rewards": 41, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2662756, "threshold_crossed": false}
774.190	state		no_reward
774.290	state		reward_consumption
774.489	event	input	poke_4_out
775.489	event	timer	consumption_timer
775.489	state		inter_trial_interval
777.020	state		initiation_state
777.965	event	sync	rsync
781.332	event	input	poke_5
781.333	state		choice_state
781.457	event	input	poke_5_out
781.575	event	input	poke_5
781.720	event	input	poke_5_out
782.051	event	input	poke_6
782.053	state		chose_right
782.059	variable	print	{"n_trials": 78, "n_rewards": 41, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.2349874, "threshold_crossed": false}
782.483	event	sync	rsync
782.560	state		no_reward
782.660	state		reward_consumption
783.718	event	input	poke_6_out
784.114	event	sync	rsync
784.719	event	timer	consumption_timer
784.719	state		inter_trial_interval
786.012	event	input	poke_5
786.050	event	input	poke_5_out
786.429	event	input	poke_5
786.528	event	input	poke_5_out
786.980	event	sync	rsync
787.400	event	input	poke_6
787.451	state		initiation_state
788.372	event	input	poke_6_out
788.383	event	input	poke_6
788.519	event	input	poke_6_out
791.097	event	input	poke_5
791.098	state		choice_state
791.130	event	input	poke_5_out
791.343	event	input	poke_5
791.407	event	input	poke_5_out
791.721	event	input	poke_6
791.722	state		chose_right
791.723	variable	print	{"n_trials": 79, "n_rewards": 42, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.2073756, "threshold_crossed": false}
792.223	state		reward_right
792.246	event	sync	rsync
792.288	state		reward_consumption
795.206	event	input	poke_6_out
795.275	event	sync	rsync
796.206	event	timer	consumption_timer
796.206	state		inter_trial_interval
797.500	event	input	poke_5
797.522	event	input	poke_5_out
797.858	event	input	poke_6
798.011	state		initiation_state
798.080	event	input	poke_6_out
798.895	event	input	poke_6
799.956	event	input	poke_6_out
800.583	event	input	poke_5
800.584	state		choice_state
800.732	event	input	poke_5_out
801.072	event	input	poke_6
801.073	state		chose_right
801.074	variable	print	{"n_trials": 80, "n_rewards": 43, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.1830083, "threshold_crossed": false}
801.091	event	input	poke_6_out
801.162	event	input	poke_6
801.575	state		reward_right
801.640	state		reward_consumption
802.736	event	sync	rsync
804.455	event	input	poke_6_out
804.527	event	input	poke_6
804.534	event	input	poke_6_out
805.534	event	timer	consumption_timer
805.534	state		inter_trial_interval
806.791	event	input	poke_5
806.862	event	input	poke_5_out
807.144	event	input	poke_6
807.582	event	input	poke_6_out
808.033	state		initiation_state
808.087	event	input	poke_5
808.088	state		choice_state
808.170	event	input	poke_5_out
808.596	event	input	poke_4
808.597	state		chose_left
808.598	variable	print	{"n_trials": 81, "n_rewards": 44, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.2790074, "threshold_crossed": false}
809.098	state		reward_left
809.172	state		reward_consumption
809.912	event	sync	rsync
812.285	event	input	poke_4_out
812.328	event	input	poke_4
812.966	event	input	poke_4_out
813.967	event	timer	consumption_timer
813.967	state		inter_trial_interval
815.330	event	input	poke_5
815.366	event	input	poke_5_out
815.743	event	input	poke_4
815.842	state		initiation_state
815.932	event	input	poke_4_out
816.216	event	input	poke_5
816.217	state		choice_state
816.254	event	input	poke_5_out
816.608	event	input	poke_4
816.609	state		chose_left
816.610	variable	print	{"n_trials": 82, "n_rewards": 45, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.3637263, "threshold_crossed": false}
817.116	state		reward_left
817.190	state		reward_consumption
817.915	event	sync	rsync
821.480	event	input	poke_4_out
822.234	event	input	poke_5
822.287	event	input	poke_5_out
822.481	event	timer	consumption_timer
822.481	state		inter_trial_interval
822.597	event	input	poke_4
823.190	event	input	poke_4_out
824.089	event	input	poke_4
824.711	event	input	poke_4_out
824.997	state		initiation_state
825.163	event	input	poke_5
825.164	state		choice_state
825.241	event	input	poke_5_out
825.582	event	input	poke_4
825.583	state		chose_left
825.584	variable	print	{"n_trials": 83, "n_rewards": 46, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.4384904, "threshold_crossed": false}
826.085	state		reward_left
826.159	state		reward_consumption
827.451	event	sync	rsync
829.319	event	input	poke_4_out
830.252	event	input	poke_4
830.428	event	input	poke_4_out
830.729	event	input	poke_5
830.783	event	input	poke_5_out
831.210	event	input	poke_6
832.005	event	input	poke_6_out
833.006	event	timer	consumption_timer
833.006	state		inter_trial_interval
834.343	state		initiation_state
834.510	event	input	poke_5
834.511	state		forced_choice_right
834.580	event	input	poke_5_out
835.015	event	input	poke_6
835.016	state		chose_right
835.017	variable	print	{"n_trials": 84, "n_rewards": 47, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.4384904, "threshold_crossed": false}
835.518	state		reward_right
835.548	event	sync	rsync
835.583	state		reward_consumption
838.152	event	input	poke_6_out
839.153	event	timer	consumption_timer
839.153	state		inter_trial_interval
839.544	event	input	poke_6
839.682	event	input	poke_6_out
840.280	state		initiation_state
841.212	event	input	poke_5
841.214	state		choice_state
841.310	event	input	poke_5_out
841.409	event	input	poke_5
841.460	event	input	poke_5_out
841.803	event	input	poke_6
841.804	state		chose_right
841.805	variable	print	{"n_trials": 85, "n_rewards": 47, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.3869664, "threshold_crossed": false}
842.306	state		no_reward
842.406	state		reward_consumption
842.973	event	input	poke_6_out
843.304	event	sync	rsync
843.973	event	timer	consumption_timer
843.973	state		inter_trial_interval
845.010	state		initiation_state
845.694	event	input	poke_5
845.695	state		forced_choice_right
845.780	event	input	poke_5_out
845.892	event	sync	rsync
846.075	event	input	poke_6
846.076	state		chose_right
846.077	variable	print	{"n_trials": 86, "n_rewards": 48, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.3869664, "threshold_crossed": false}
846.578	state		reward_right
846.643	state		reward_consumption
848.399	event	input	poke_6_out
849.399	event	timer	consumption_timer
849.399	state		inter_trial_interval
850.177	event	input	poke_5
850.286	event	input	poke_5_out
850.735	event	input	poke_4
850.821	state		initiation_state
851.333	event	input	poke_4_out
852.133	event	input	poke_4
852.181	event	input	poke_4_out
852.446	event	input	poke_5
852.447	state		choice_state
852.570	event	input	poke_5_out
852.707	event	sync	rsync
852.990	event	input	poke_6
852.991	state		chose_right
852.992	variable	print	{"n_trials": 87, "n_rewards": 48, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.3414967, "threshold_crossed": false}
853.493	state		no_reward
853.593	state		reward_consumption
854.137	event	input	poke_6_out
854.538	event	input	poke_5
854.668	event	input	poke_5_out
855.137	event	timer	consumption_timer
855.137	state		inter_trial_interval
857.418	state		initiation_state
857.634	event	input	poke_5
857.635	state		choice_state
857.732	event	input	poke_5_out
857.782	event	input	poke_5
857.846	event	input	poke_5_out
858.132	event	input	poke_6
858.133	state		chose_right
858.134	variable	print	{"n_trials": 88, "n_rewards": 48, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.3013697, "threshold_crossed": false}
858.635	state		no_reward
858.735	state		reward_consumption
859.710	event	input	poke_6_out
860.711	event	timer	consumption_timer
860.711	state		inter_trial_interval
861.298	event	input	poke_5
861.359	event	input	poke_5_out
861.690	event	sync	rsync
861.830	event	input	poke_5
861.906	event	input	poke_5_out
862.161	event	input	poke_6
863.198	event	input	poke_6_out
863.329	state		initiation_state
864.037	event	sync	rsync
864.086	event	input	poke_6
865.205	event	input	poke_6_out
866.481	event	input	poke_5
866.482	state		choice_state
866.536	event	input	poke_5_out
866.820	event	input	poke_6
866.821	state		chose_right
866.822	variable	print	{"n_trials": 89, "n_rewards": 48, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.2659579, "threshold_crossed": false}
867.323	state		no_reward
867.423	state		reward_consumption
867.742	event	input	poke_6_out
868.743	event	timer	consumption_timer
868.743	state		inter_trial_interval
869.471	event	sync	rsync
871.525	state		initiation_state
877.559	event	sync	rsync
878.599	event	input	poke_5
878.601	state		forced_choice_left
878.689	event	input	poke_5_out
878.830	event	sync	rsync
879.000	event	input	poke_6
880.379	event	input	poke_6_out
880.877	event	input	poke_5
880.916	event	input	poke_5_out
881.351	event	input	poke_4
881.353	state		chose_left
881.353	variable	print	{"n_trials": 90, "n_rewards": 48, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.2659579, "threshold_crossed": false}
881.854	state		no_reward
881.954	state		reward_consumption
882.176	event	input	poke_4_out
883.176	event	timer	consumption_timer
883.176	state		inter_trial_interval
885.597	event	input	poke_4
885.649	event	input	poke_4_out
885.983	state		initiation_state
886.471	event	input	poke_4
886.785	event	sync	rsync
887.205	event	input	poke_4_out
887.494	event	input	poke_5
887.495	state		choice_state
887.585	event	input	poke_5_out
887.943	event	input	poke_4
887.945	state		chose_left
887.946	variable	print	{"n_trials": 91, "n_rewards": 49, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.3522101, "threshold_crossed": false}
888.446	state		reward_left
888.520	state		reward_consumption
890.822	event	input	poke_4_out
890.840	event	input	poke_4
891.215	event	input	poke_4_out
892.215	event	timer	consumption_timer
892.215	state		inter_trial_interval
892.547	event	sync	rsync
892.851	event	input	poke_5
892.888	event	input	poke_5_out
893.237	event	input	poke_4
893.398	event	input	poke_4_out
893.499	state		initiation_state
893.672	event	input	poke_5
893.673	state		choice_state
893.708	event	input	poke_5_out
894.064	event	input	poke_4
894.065	state		chose_left
894.066	variable	print	{"n_trials": 92, "n_rewards": 50, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.4283275, "threshold_crossed": false}
894.566	state		reward_left
894.640	state		reward_consumption
896.237	event	sync	rsync
898.742	event	input	poke_4_out
898.791	event	input	poke_4
899.782	event	input	poke_4_out
900.477	event	input	poke_4
901.051	event	input	poke_4_out
901.897	event	input	poke_4
902.882	event	input	poke_4_out
903.882	event	timer	consumption_timer
903.882	state		inter_trial_interval
903.940	event	input	poke_6
904.031	event	sync	rsync
904.875	event	input	poke_6_out
906.644	state		initiation_state
907.635	event	input	poke_5
907.636	state		choice_state
907.678	event	input	poke_5_out
907.952	event	input	poke_6
907.953	state		chose_right
907.954	variable	print	{"n_trials": 93, "n_rewards": 50, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.3779976, "threshold_crossed": false}
908.329	event	sync	rsync
908.455	state		no_reward
908.555	state		reward_consumption
908.796	event	input	poke_6_out
909.131	event	input	poke_5
909.232	event	input	poke_5_out
909.623	event	input	poke_5
909.665	event	input	poke_5_out
909.796	event	timer	consumption_timer
909.796	state		inter_trial_interval
909.821	event	sync	rsync
912.277	state		initiation_state
916.242	event	sync	rsync
916.553	event	input	poke_6
917.463	event	input	poke_6_out
917.811	event	input	poke_5
917.812	state		choice_state
917.833	event	input	poke_5_out
918.097	event	input	poke_6
918.098	state		chose_right
918.099	variable	print	{"n_trials": 94, "n_rewards": 50, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.3335817, "threshold_crossed": false}
918.541	event	sync	rsync
918.600	state		no_reward
918.606	event	input	poke_6_out
918.700	state		reward_consumption
918.936	event	input	poke_5
919.018	event	input	poke_5_out
919.498	event	input	poke_4
920.158	event	input	poke_4_out
921.158	event	timer	consumption_timer
921.158	state		inter_trial_interval
921.276	event	input	poke_5
921.349	event	input	poke_5_out
921.626	event	input	poke_4
922.137	event	input	poke_4_out
922.685	event	input	poke_4
922.783	event	input	poke_4_out
923.082	event	input	poke_5
923.119	event	input	poke_5_out
923.256	state		initiation_state
923.403	event	input	poke_4
924.114	event	input	poke_4_out
924.432	event	input	poke_5
924.433	state		forced_choice_right
924.478	event	input	poke_5_out
924.684	event	input	poke_5
924.743	event	input	poke_5_out
925.059	event	input	poke_4
925.875	event	sync	rsync
926.008	event	input	poke_4_out
926.749	event	input	poke_6
926.750	state		chose_right
926.751	variable	print	{"n_trials": 95, "n_rewards": 50, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.3335817, "threshold_crossed": false}
927.031	event	sync	rsync
927.252	state		no_reward
927.352	state		reward_consumption
927.787	event	input	poke_6_out
927.881	event	input	poke_6
927.975	event	input	poke_6_out
928.976	event	timer	consumption_timer
928.976	state		inter_trial_interval
929.148	event	sync	rsync
930.144	state		initiation_state
930.759	event	input	poke_5
930.760	state		choice_state
930.830	event	input	poke_5_out
931.179	event	input	poke_6
931.180	state		chose_right
931.181	variable	print	{"n_trials": 96, "n_rewards": 50, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.2943849, "threshold_crossed": false}
931.681	state		no_reward
931.781	state		reward_consumption
932.099	event	input	poke_6_out
933.099	event	timer	consumption_timer
933.099	state		inter_trial_interval
933.864	event	sync	rsync
935.085	event	input	poke_5
935.146	event	input	poke_5_out
935.519	event	input	poke_4
935.790	state		initiation_state
936.168	event	input	poke_4_out
936.201	event	input	poke_4
936.227	event	input	poke_4_out
937.052	event	input	poke_4
937.545	event	input	poke_4_out
937.787	event	input	poke_5
937.789	state		forced_choice_left
937.830	event	input	poke_5_out
938.065	event	input	poke_4
938.066	state		chose_left
938.066	variable	print	{"n_trials": 97, "n_rewards": 51, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.2943849, "threshold_crossed": false}
938.567	state		reward_left
938.641	state		reward_consumption
938.850	event	sync	rsync
940.826	event	sync	rsync
941.562	event	input	poke_4_out
941.586	event	input	poke_4
941.640	event	input	poke_4_out
942.641	event	timer	consumption_timer
942.641	state		inter_trial_interval
943.917	event	sync	rsync
944.142	state		initiation_state
948.139	event	input	poke_5
948.140	state		choice_state
948.200	event	input	poke_5_out
948.296	event	input	poke_5
948.411	event	input	poke_5_out
948.723	event	input	poke_4
948.724	state		chose_left
948.725	variable	print	{"n_trials": 98, "n_rewards": 52, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.3772968, "threshold_crossed": false}
949.225	state		reward_left
949.299	state		reward_consumption
949.337	event	sync	rsync
952.296	event	input	poke_4_out
953.296	event	timer	consumption_timer
953.296	state		inter_trial_interval
953.812	event	input	poke_5
953.899	event	input	poke_5_out
954.316	event	input	poke_6
954.556	event	input	poke_6_out
955.727	state		initiation_state
956.046	event	input	poke_5
956.047	state		choice_state
956.125	event	input	poke_5_out
956.399	event	input	poke_6
956.400	state		chose_right
956.401	variable	print	{"n_trials": 99, "n_rewards": 52, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.3329633, "threshold_crossed": false}
956.902	state		no_reward
956.976	event	sync	rsync
957.002	state		reward_consumption
957.489	event	input	poke_6_out
958.490	event	timer	consumption_timer
958.490	state		inter_trial_interval
958.757	event	input	poke_5
958.857	event	input	poke_5_out
958.878	event	input	poke_5
959.024	event	input	poke_5_out
960.175	state		initiation_state
960.189	event	input	poke_4
960.216	event	input	poke_4_out
960.236	event	input	poke_4
961.028	event	input	poke_4_out
961.141	event	sync	rsync
961.672	event	input	poke_4
962.380	event	input	poke_4_out
962.686	event	input	poke_5
962.687	state		choice_state
962.761	event	input	poke_5_out
963.168	event	input	poke_6
963.170	state		chose_right
963.171	variable	print	{"n_trials": 100, "n_rewards": 52, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.2938391, "threshold_crossed": false}
963.671	state		no_reward
963.771	state		reward_consumption
964.210	event	input	poke_6_out
964.305	event	sync	rsync
965.210	event	timer	consumption_timer
965.210	state		inter_trial_interval
965.675	event	input	poke_5
965.752	event	input	poke_5_out
967.302	event	input	poke_5
967.322	event	input	poke_5_out
967.354	event	sync	rsync
967.745	event	input	poke_4
967.818	event	input	poke_4_out
968.158	state		initiation_state
968.877	event	input	poke_4
969.525	event	input	poke_4_out
970.066	event	input	poke_4
970.754	event	input	poke_4_out
971.062	event	input	poke_5
971.063	state		forced_choice_right
971.157	event	input	poke_5_out
971.398	event	input	poke_4
971.474	event	sync	rsync
972.168	event	input	poke_4_out
972.525	event	input	poke_5
972.595	event	input	poke_5_out
973.040	event	input	poke_6
973.041	state		chose_right
