time	type	subtype	content
32.012	variable	print	{"n_trials": 2, "n_rewards": 2, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.4412485, "threshold_crossed": false}
32.513	state		reward_left
32.584	state		reward_consumption
36.292	event	sync	rsync
37.015	event	input	poke_4_out
38.016	event	timer	consumption_timer
38.016	state		inter_trial_interval
39.194	event	input	poke_4
39.321	event	input	poke_4_out
39.932	event	input	poke_5
39.983	event	input	poke_5_out
40.908	state		initiation_state
41.372	event	input	poke_6
41.443	event	input	poke_6_out
41.792	event	input	poke_5
41.794	state		choice_state
41.904	event	input	poke_5_out
42.310	event	input	poke_4
42.311	state		chose_left
42.312	variable	print	{"n_trials": 3, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.3894004, "threshold_crossed": false}
42.813	state		reward_left
42.884	state		reward_consumption
45.345	event	sync	rsync
47.595	event	input	poke_4_out
48.596	event	timer	consumption_timer
48.596	state		inter_trial_interval
49.838	event	input	poke_4
49.853	event	input	poke_4_out
49.922	event	input	poke_4
49.968	event	input	poke_4_out
50.618	event	input	poke_5
50.682	event	input	poke_5_out
50.955	state		initiation_state
51.237	event	input	poke_4
52.155	event	input	poke_4_out
52.798	event	input	poke_4
53.615	event	input	poke_4_out
53.995	event	input	poke_5
53.996	state		choice_state
54.087	event	input	poke_5_out
54.472	event	input	poke_4
54.473	state		chose_left
54.474	variable	print	{"n_trials": 4, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3436446, "threshold_crossed": false}
54.597	event	sync	rsync
54.975	state		no_reward
55.080	state		reward_consumption
55.221	event	input	poke_4_out
56.221	event	timer	consumption_timer
56.221	state		inter_trial_interval
56.991	event	input	poke_5
57.067	event	input	poke_5_out
58.533	state		initiation_state
58.549	event	input	poke_6
58.605	event	input	poke_6_out
59.102	event	input	poke_5
59.103	state		choice_state
59.135	event	input	poke_5_out
59.588	event	input	poke_4
59.589	state		chose_left
59.590	variable	print	{"n_trials": 5, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3032653, "threshold_crossed": false}
60.091	state		no_reward
60.191	state		reward_consumption
60.340	event	input	poke_4_out
61.098	event	input	poke_5
61.143	event	input	poke_5_out
61.340	event	timer	consumption_timer
61.340	state		inter_trial_interval
61.434	event	input	poke_4
62.186	event	input	poke_4_out
62.399	event	input	poke_4
62.955	event	input	poke_4_out
63.569	event	sync	rsync
64.196	state		initiation_state
66.181	event	input	poke_5
66.182	state		choice_state
66.233	event	input	poke_5_out
66.671	event	input	poke_4
66.672	state		chose_left
66.673	variable	print	{"n_trials": 6, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2676307, "threshold_crossed": false}
67.174	state		no_reward
67.274	state		reward_consumption
67.453	event	input	poke_4_out
68.453	event	timer	consumption_timer
68.453	state		inter_trial_interval
70.171	event	input	poke_5
70.245	event	input	poke_5_out
71.265	state		initiation_state
71.461	event	input	poke_6
71.591	event	sync	rsync
72.070	event	input	poke_6_out
72.404	event	input	poke_5
72.405	state		choice_state
72.499	event	input	poke_5_out
72.770	event	input	poke_6
72.772	state		chose_right
72.773	variable	print	{"n_trials": 7, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.3536864, "threshold_crossed": false}
72.905	event	sync	rsync
73.273	state		no_reward
73.373	state		reward_consumption
73.744	event	input	poke_6_out
74.745	event	timer	consumption_timer
74.745	state		inter_trial_interval
77.430	state		initiation_state
78.164	event	input	poke_5
78.165	state		forced_choice_right
78.296	event	input	poke_5_out
78.952	event	input	poke_5
79.076	event	input	poke_5_out
79.228	event	sync	rsync
79.362	event	input	poke_4
79.573	event	input	poke_4_out
79.893	event	input	poke_5
79.943	event	input	poke_5_out
80.235	event	input	poke_6
80.236	state		chose_right
80.237	variable	print	{"n_trials": 8, "n_rewards": 4, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3536864, "threshold_crossed": false}
80.738	state		reward_right
80.811	state		reward_consumption
84.682	event	input	poke_6_out
85.683	event	timer	consumption_timer
85.683	state		inter_trial_interval
87.448	event	input	poke_5
87.495	event	input	poke_5_out
88.275	state		initiation_state
88.472	event	sync	rsync
89.913	event	input	poke_4
90.089	event	input	poke_4_out
90.420	event	input	poke_5
90.422	state		choice_state
90.501	event	input	poke_5_out
90.753	event	input	poke_4
90.754	state		chose_left
90.755	variable	print	{"n_trials": 9, "n_rewards": 4, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3121271, "threshold_crossed": false}
91.256	state		no_reward
91.323	event	sync	rsync
91.356	state		reward_consumption
91.729	event	input	poke_4_out
92.578	event	input	poke_5
92.641	event	input	poke_5_out
92.730	event	timer	consumption_timer
92.730	state		inter_trial_interval
93.704	event	input	poke_5
93.763	event	input	poke_5_out
94.001	event	input	poke_5
94.361	event	input	poke_5_out
95.239	state		initiation_state
97.102	event	sync	rsync
98.285	event	input	poke_5
98.286	state		choice_state
98.402	event	input	poke_5_out
98.818	event	input	poke_4
98.820	state		chose_left
98.821	variable	print	{"n_trials": 10, "n_rewards": 4, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2754512, "threshold_crossed": false}
99.321	state		no_reward
99.421	state		reward_consumption
99.715	event	input	poke_4_out
100.715	event	timer	consumption_timer
100.715	state		inter_trial_interval
101.960	event	sync	rsync
102.167	state		initiation_state
104.204	event	sync	rsync
111.755	event	sync	rsync
112.475	event	input	poke_6
112.555	event	input	poke_6_out
113.159	event	input	poke_5
113.161	state		choice_state
113.271	event	input	poke_5_out
113.551	event	input	poke_6
113.552	state		chose_right
113.553	variable	print	{"n_trials": 11, "n_rewards": 4, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.360588, "threshold_crossed": false}
114.054	state		no_reward
114.154	state		reward_consumption
114.335	event	input	poke_6_out
115.336	event	timer	consumption_timer
115.336	state		inter_trial_interval
117.551	event	sync	rsync
118.315	state		initiation_state
119.159	event	sync	rsync
125.409	event	input	poke_5
125.410	state		forced_choice_right
125.563	event	input	poke_5_out
125.932	event	input	poke_4
126.012	event	input	poke_4_out
126.426	event	input	poke_5
126.501	event	input	poke_5_out
127.351	event	sync	rsync
127.376	event	input	poke_6
127.377	state		chose_right
127.377	variable	print	{"n_trials": 12, "n_rewards": 5, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.360588, "threshold_crossed": false}
127.878	state		reward_right
127.951	state		reward_consumption
129.943	event	sync	rsync
133.150	event	input	poke_6_out
133.726	event	input	poke_6
133.895	event	input	poke_6_out
134.896	event	timer	consumption_timer
134.896	state		inter_trial_interval
135.157	event	sync	rsync
137.777	state		initiation_state
140.583	event	input	poke_6
140.663	event	sync	rsync
140.669	event	input	poke_6_out
141.915	event	input	poke_6
142.380	event	input	poke_6_out
145.433	event	input	poke_5
145.434	state		forced_choice_left
145.492	event	input	poke_5_out
145.976	event	input	poke_4
145.977	state		chose_left
145.978	variable	print	{"n_trials": 13, "n_rewards": 5, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.360588, "threshold_crossed": false}
146.479	state		no_reward
146.579	state		reward_consumption
146.988	event	input	poke_4_out
147.819	event	sync	rsync
147.989	event	timer	consumption_timer
147.989	state		inter_trial_interval
148.590	event	input	poke_5
148.687	event	input	poke_5_out
149.833	event	sync	rsync
150.207	event	input	poke_5
150.286	event	input	poke_5_out
150.472	state		initiation_state
151.051	event	input	poke_5
151.052	state		choice_state
151.140	event	input	poke_5_out
151.476	event	input	poke_4
151.478	state		chose_left
151.479	variable	print	{"n_trials": 14, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3182178, "threshold_crossed": false}
151.979	state		no_reward
152.079	state		reward_consumption
152.350	event	input	poke_4_out
152.437	event	sync	rsync
153.351	event	timer	consumption_timer
153.351	state		inter_trial_interval
154.777	state		initiation_state
155.973	event	input	poke_6
156.206	event	input	poke_6_out
156.604	event	input	poke_5
156.605	state		choice_state
156.702	event	input	poke_5_out
157.122	event	input	poke_6
157.124	state		chose_right
157.125	variable	print	{"n_trials": 15, "n_rewards": 6, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3983293, "threshold_crossed": false}
157.625	state		reward_right
157.698	state		reward_consumption
159.015	event	sync	rsync
166.249	event	input	poke_6_out
167.249	event	timer	consumption_timer
167.249	state		inter_trial_interval
168.274	event	sync	rsync
169.417	state		initiation_state
172.369	event	input	poke_5
172.370	state		choice_state
172.439	event	input	poke_5_out
172.738	event	input	poke_6
172.739	state		chose_right
172.740	variable	print	{"n_trials": 16, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4690275, "threshold_crossed": false}
173.241	state		reward_right
173.314	state		reward_consumption
175.048	event	sync	rsync
177.549	event	input	poke_6_out
178.549	event	timer	consumption_timer
178.549	state		inter_trial_interval
180.648	state		initiation_state
180.675	event	sync	rsync
180.872	event	input	poke_5
180.873	state		choice_state
180.967	event	input	poke_5_out
181.281	event	input	poke_6
181.282	state		chose_right
181.283	variable	print	{"n_trials": 17, "n_rewards": 8, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5314184, "threshold_crossed": false}
181.784	state		reward_right
181.857	state		reward_consumption
182.384	event	sync	rsync
185.619	event	sync	rsync
186.463	event	input	poke_6_out
187.464	event	timer	consumption_timer
187.464	state		inter_trial_interval
189.614	event	input	poke_6
189.628	event	input	poke_6_out
190.419	state		initiation_state
191.011	event	input	poke_5
191.012	state		choice_state
191.113	event	input	poke_5_out
191.613	event	input	poke_4
191.614	state		chose_left
191.615	variable	print	{"n_trials": 18, "n_rewards": 8, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4689751, "threshold_crossed": false}
192.113	event	sync	rsync
192.116	state		no_reward
192.216	state		reward_consumption
192.823	event	input	poke_4_out
193.824	event	timer	consumption_timer
193.824	state		inter_trial_interval
195.106	state		initiation_state
195.247	event	input	poke_5
195.249	state		choice_state
195.377	event	input	poke_5_out
196.510	event	input	poke_6
196.511	state		chose_right
196.512	variable	print	{"n_trials": 19, "n_rewards": 9, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5313722, "threshold_crossed": false}
197.013	state		reward_right
197.086	state		reward_consumption
199.295	event	sync	rsync
203.721	event	sync	rsync
206.428	event	sync	rsync
206.822	event	input	poke_6_out
207.823	event	timer	consumption_timer
207.823	state		inter_trial_interval
210.021	event	sync	rsync
210.041	state		initiation_state
211.503	event	input	poke_5
211.504	state		forced_choice_left
211.607	event	input	poke_5_out
211.944	event	input	poke_6
212.733	event	input	poke_6_out
214.378	event	input	poke_5
214.419	event	input	poke_5_out
214.758	event	sync	rsync
215.204	event	input	poke_6
215.474	event	input	poke_6_out
216.731	event	input	poke_4
216.732	state		chose_left
216.733	variable	print	{"n_trials": 20, "n_rewards": 10, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.5313722, "threshold_crossed": false}
217.234	state		reward_left
217.305	state		reward_consumption
218.946	event	sync	rsync
219.963	event	input	poke_4_out
220.963	event	timer	consumption_timer
220.963	state		inter_trial_interval
221.973	event	input	poke_6
222.031	event	input	poke_6_out
222.752	event	input	poke_5
222.791	event	input	poke_5_out
223.121	state		initiation_state
223.173	event	input	poke_5
223.174	state		choice_state
223.281	event	input	poke_5_out
223.683	event	input	poke_4
223.685	state		chose_left
223.686	variable	print	{"n_trials": 21, "n_rewards": 10, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4689343, "threshold_crossed": false}
224.186	state		no_reward
224.286	state		reward_consumption
224.438	event	input	poke_4_out
224.488	event	input	poke_4
224.830	event	input	poke_4_out
225.453	event	input	poke_5
225.526	event	input	poke_5_out
225.568	event	sync	rsync
225.831	event	timer	consumption_timer
225.831	state		inter_trial_interval
226.748	event	input	poke_6
226.846	event	input	poke_6_out
227.315	event	input	poke_5
227.374	event	input	poke_5_out
227.600	event	input	poke_5
227.610	event	input	poke_5_out
227.654	event	input	poke_5
227.673	event	input	poke_5_out
227.999	event	input	poke_5
228.109	event	input	poke_5_out
228.434	state		initiation_state
228.811	event	input	poke_6
229.037	event	input	poke_6_out
230.229	event	input	poke_5
230.230	state		choice_state
230.320	event	input	poke_5_out
230.681	event	input	poke_4
230.682	state		chose_left
230.683	variable	print	{"n_trials": 22, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.413833, "threshold_crossed": false}
231.183	state		reward_left
231.254	state		reward_consumption
234.444	event	sync	rsync
236.198	event	input	poke_4_out
237.199	event	timer	consumption_timer
237.199	state		inter_trial_interval
237.469	event	sync	rsync
239.118	event	input	poke_4
239.169	event	input	poke_4_out
239.283	state		initiation_state
239.683	event	input	poke_5
239.684	state		choice_state
239.711	event	input	poke_5_out
240.083	event	input	poke_4
240.084	state		chose_left
240.085	variable	print	{"n_trials": 23, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3652064, "threshold_crossed": false}
240.586	state		no_reward
240.686	state		reward_consumption
240.817	event	input	poke_4_out
241.181	event	input	poke_5
241.255	event	input	poke_5_out
241.818	event	timer	consumption_timer
241.818	state		inter_trial_interval
242.749	event	sync	rsync
244.525	state		initiation_state
248.400	event	input	poke_5
248.401	state		forced_choice_right
248.436	event	input	poke_5_out
248.552	event	input	poke_5
248.595	event	input	poke_5_out
248.985	event	input	poke_5
249.024	event	input	poke_5_out
249.371	event	input	poke_6
249.373	state		chose_right
249.373	variable	print	{"n_trials": 24, "n_rewards": 12, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3652064, "threshold_crossed": false}
249.802	event	sync	rsync
249.874	state		reward_right
249.947	state		reward_consumption
254.501	event	input	poke_6_out
255.501	event	timer	consumption_timer
255.501	state		inter_trial_interval
258.375	state		initiation_state
259.119	event	sync	rsync
264.039	event	input	poke_5
264.040	state		choice_state
264.108	event	input	poke_5_out
264.128	event	input	poke_5
264.203	event	input	poke_5_out
264.539	event	input	poke_6
264.540	state		chose_right
264.541	variable	print	{"n_trials": 25, "n_rewards": 13, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4397966, "threshold_crossed": false}
265.042	state		reward_right
265.115	state		reward_consumption
268.159	event	sync	rsync
270.101	event	input	poke_6_out
270.662	event	sync	rsync
271.102	event	timer	consumption_timer
271.102	state		inter_trial_interval
272.272	state		initiation_state
278.548	event	input	poke_6
278.584	event	sync	rsync
279.181	event	input	poke_6_out
283.629	event	input	poke_6
283.655	event	input	poke_6_out
283.675	event	input	poke_6
283.692	event	input	poke_6_out
284.404	event	input	poke_5
284.405	state		choice_state
284.470	event	input	poke_5_out
285.186	event	input	poke_6
285.188	state		chose_right
285.189	variable	print	{"n_trials": 26, "n_rewards": 14, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5056223, "threshold_crossed": false}
285.521	event	sync	rsync
285.689	state		reward_right
285.762	state		reward_consumption
288.368	event	input	poke_6_out
289.368	event	timer	consumption_timer
289.368	state		inter_trial_interval
290.317	event	sync	rsync
290.752	state		initiation_state
291.892	event	input	poke_5
291.893	state		choice_state
292.036	event	input	poke_5_out
292.378	event	input	poke_6
292.379	state		chose_right
292.380	variable	print	{"n_trials": 27, "n_rewards": 15, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5637132, "threshold_crossed": false}
292.881	state		reward_right
292.954	state		reward_consumption
293.149	event	sync	rsync
296.933	event	input	poke_6_out
297.933	event	timer	consumption_timer
297.933	state		inter_trial_interval
299.836	state		initiation_state
300.375	event	input	poke_5
300.377	state		forced_choice_right
300.456	event	input	poke_5_out
300.533	event	sync	rsync
300.755	event	input	poke_6
300.756	state		chose_right
300.757	variable	print	{"n_trials": 28, "n_rewards": 16, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5637132, "threshold_crossed": false}
301.257	state		reward_right
301.330	state		reward_consumption
305.987	event	sync	rsync
308.073	event	input	poke_6_out
309.074	event	timer	consumption_timer
309.074	state		inter_trial_interval
309.831	event	sync	rsync
310.191	state		initiation_state
313.431	event	input	poke_5
313.432	state		choice_state
313.479	event	input	poke_5_out
313.513	event	sync	rsync
313.956	event	input	poke_6
313.957	state		chose_right
313.958	variable	print	{"n_trials": 29, "n_rewards": 16, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6149783, "threshold_crossed": false}
314.459	state		no_reward
314.559	state		reward_consumption
314.850	event	input	poke_6_out
315.851	event	timer	consumption_timer
315.851	state		inter_trial_interval
317.454	state		initiation_state
318.238	event	input	poke_5
318.239	state		choice_state
318.310	event	input	poke_5_out
318.325	event	input	poke_5
318.382	event	input	poke_5_out
319.212	event	input	poke_4
319.213	state		chose_left
319.214	variable	print	{"n_trials": 30, "n_rewards": 16, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5427164, "threshold_crossed": false}
319.715	state		no_reward
319.815	state		reward_consumption
320.155	event	input	poke_4_out
321.156	event	timer	consumption_timer
321.156	state		inter_trial_interval
323.009	event	sync	rsync
324.005	state		initiation_state
325.197	event	input	poke_5
325.198	state		forced_choice_left
325.268	event	input	poke_5_out
325.300	event	input	poke_5
325.426	event	input	poke_5_out
325.789	event	input	poke_4
325.790	state		chose_left
325.791	variable	print	{"n_trials": 31, "n_rewards": 16, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5427164, "threshold_crossed": false}
326.292	state		no_reward
326.392	state		reward_consumption
326.709	event	input	poke_4_out
327.709	event	timer	consumption_timer
327.709	state		inter_trial_interval
328.814	state		initiation_state
329.004	event	sync	rsync
330.900	event	sync	rsync
338.482	event	sync	rsync
341.516	event	input	poke_6
341.616	event	input	poke_6_out
342.368	event	sync	rsync
343.030	event	sync	rsync
348.508	event	sync	rsync
350.294	event	input	poke_6
350.398	event	input	poke_6_out
350.764	event	input	poke_5
350.765	state		choice_state
350.893	event	input	poke_5_out
351.395	event	input	poke_4
351.396	state		chose_left
351.397	variable	print	{"n_trials": 32, "n_rewards": 17, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.4789455, "threshold_crossed": false}
351.898	state		reward_left
351.969	state		reward_consumption
355.693	event	input	poke_4_out
356.317	event	sync	rsync
356.693	event	timer	consumption_timer
356.693	state		inter_trial_interval
358.321	state		initiation_state
359.188	event	input	poke_5
359.189	state		forced_choice_right
359.215	event	input	poke_5_out
359.594	event	input	poke_5
359.623	event	input	poke_5_out
360.004	event	input	poke_6
360.005	state		chose_right
360.006	variable	print	{"n_trials": 33, "n_rewards": 18, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4789455, "threshold_crossed": false}
360.506	state		reward_right
360.579	state		reward_consumption
361.924	event	sync	rsync
365.037	event	input	poke_6_out
365.933	event	sync	rsync
366.038	event	timer	consumption_timer
366.038	state		inter_trial_interval
367.912	state		initiation_state
369.083	event	input	poke_6
369.746	event	input	poke_6_out
371.530	event	sync	rsync
372.314	event	input	poke_5
372.315	state		choice_state
372.367	event	input	poke_5_out
372.423	event	input	poke_5
372.455	event	input	poke_5_out
372.970	event	input	poke_6
372.971	state		chose_right
372.972	variable	print	{"n_trials": 34, "n_rewards": 19, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5401711, "threshold_crossed": false}
373.473	state		reward_right
373.546	state		reward_consumption
379.542	event	sync	rsync
383.604	event	input	poke_6_out
384.605	event	timer	consumption_timer
384.605	state		inter_trial_interval
386.883	state		initiation_state
387.067	event	input	poke_6
387.180	event	input	poke_6_out
387.586	event	input	poke_5
387.587	state		choice_state
387.697	event	input	poke_5_out
388.024	event	input	poke_6
388.025	state		chose_right
388.026	variable	print	{"n_trials": 35, "n_rewards": 20, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5942024, "threshold_crossed": false}
388.526	state		reward_right
388.592	event	sync	rsync
388.599	state		reward_consumption
393.467	event	input	poke_6_out
394.468	event	timer	consumption_timer
394.468	state		inter_trial_interval
394.895	event	sync	rsync
397.028	state		initiation_state
397.119	event	input	poke_5
397.120	state		choice_state
397.285	event	input	poke_5_out
397.679	event	input	poke_6
397.680	state		chose_right
397.681	variable	print	{"n_trials": 36, "n_rewards": 21, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6418849, "threshold_crossed": false}
398.182	state		reward_right
398.255	state		reward_consumption
403.351	event	sync	rsync
404.766	event	sync	rsync
405.237	event	input	poke_6_out
406.237	event	timer	consumption_timer
406.237	state		inter_trial_interval
408.625	state		initiation_state
408.983	event	input	poke_6
409.684	event	input	poke_6_out
410.132	event	input	poke_5
410.133	state		choice_state
410.178	event	input	poke_5_out
410.229	event	input	poke_5
410.251	event	input	poke_5_out
410.860	event	input	poke_4
410.862	state		chose_left
410.863	variable	print	{"n_trials": 37, "n_rewards": 21, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5664614, "threshold_crossed": false}
411.363	state		no_reward
411.463	state		reward_consumption
411.585	event	input	poke_4_out
411.655	event	input	poke_4
411.829	event	input	poke_4_out
412.829	event	timer	consumption_timer
412.829	state		inter_trial_interval
413.195	event	sync	rsync
414.362	event	input	poke_6
414.438	event	input	poke_6_out
415.075	event	input	poke_5
415.117	event	input	poke_5_out
415.183	event	input	poke_5
415.198	state		initiation_state
415.223	event	input	poke_5_out
415.685	event	input	poke_5
415.687	state		choice_state
415.757	event	input	poke_5_out
416.137	event	input	poke_4
416.138	state		chose_left
416.139	variable	print	{"n_trials": 38, "n_rewards": 22, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.4999004, "threshold_crossed": false}
416.639	state		reward_left
416.710	state		reward_consumption
421.734	event	sync	rsync
425.868	event	input	poke_4_out
426.868	event	timer	consumption_timer
426.868	state		inter_trial_interval
429.091	event	input	poke_5
429.133	event	input	poke_5_out
429.414	event	sync	rsync
429.583	state		initiation_state
430.316	event	input	poke_5
430.317	state		choice_state
430.379	event	input	poke_5_out
430.782	event	input	poke_4
430.783	state		chose_left
430.784	variable	print	{"n_trials": 39, "n_rewards": 22, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4411606, "threshold_crossed": false}
431.285	state		no_reward
431.385	state		reward_consumption
431.619	event	input	poke_4_out
432.138	event	input	poke_5
432.197	event	input	poke_5_out
432.619	event	timer	consumption_timer
432.619	state		inter_trial_interval
434.214	event	input	poke_6
434.249	event	input	poke_6_out
434.803	event	input	poke_5
434.887	event	input	poke_5_out
435.004	state		initiation_state
435.116	event	input	poke_5
435.118	state		forced_choice_left
435.178	event	input	poke_5_out
435.439	event	input	poke_5
435.502	event	input	poke_5_out
435.787	event	input	poke_6
436.405	event	input	poke_6_out
436.924	event	sync	rsync
438.807	event	input	poke_5
438.850	event	input	poke_5_out
439.694	event	input	poke_4
439.695	state		chose_left
439.696	variable	print	{"n_trials": 40, "n_rewards": 23, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.4411606, "threshold_crossed": false}
440.196	state		reward_left
440.267	state		reward_consumption
441.189	event	sync	rsync
442.867	event	sync	rsync
442.869	event	input	poke_4_out
443.870	event	timer	consumption_timer
443.870	state		inter_trial_interval
445.422	state		initiation_state
445.678	event	input	poke_5
445.679	state		choice_state
445.783	event	input	poke_5_out
446.093	event	input	poke_4
