time	type	subtype	content
991.306	state		reward_right
991.381	state		reward_consumption
996.421	event	sync	rsync
997.410	event	input	poke_6_out
998.334	event	input	poke_5
998.364	event	input	poke_5_out
998.411	event	timer	consumption_timer
998.411	state		inter_trial_interval
1000.788	state		initiation_state
1002.516	event	input	poke_4
1002.605	event	input	poke_4_out
1003.054	event	input	poke_5
1003.055	state		choice_state
1003.094	event	input	poke_5_out
1003.340	event	input	poke_5
1003.411	event	input	poke_5_out
1003.810	event	input	poke_6
1003.811	state		chose_right
1003.812	variable	print	{"n_trials": 83, "n_rewards": 47, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.5247261, "threshold_crossed": false}
1004.313	state		no_reward
1004.413	state		reward_consumption
1004.901	event	input	poke_6_out
1004.995	event	sync	rsync
1005.902	event	timer	consumption_timer
1005.902	state		inter_trial_interval
1006.445	event	sync	rsync
1007.435	state		initiation_state
1010.138	event	sync	rsync
1011.918	event	sync	rsync
1021.213	event	sync	rsync
1023.723	event	input	poke_5
1023.724	state		choice_state
1023.819	event	input	poke_5_out
1024.268	event	input	poke_6
1024.269	state		chose_right
1024.270	variable	print	{"n_trials": 84, "n_rewards": 47, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.5805722, "threshold_crossed": false}
1024.771	state		no_reward
1024.865	event	sync	rsync
1024.871	state		reward_consumption
1025.093	event	input	poke_6_out
1026.093	event	timer	consumption_timer
1026.093	state		inter_trial_interval
1027.009	event	sync	rsync
1027.335	state		initiation_state
1027.969	event	input	poke_5
1027.970	state		choice_state
1028.072	event	input	poke_5_out
1028.480	event	input	poke_6
1028.481	state		chose_right
1028.482	variable	print	{"n_trials": 85, "n_rewards": 47, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6298563, "threshold_crossed": false}
1028.983	state		no_reward
1029.083	state		reward_consumption
1029.221	event	input	poke_6_out
1029.419	event	sync	rsync
1030.222	event	timer	consumption_timer
1030.222	state		inter_trial_interval
1031.012	event	input	poke_5
1031.100	event	input	poke_5_out
1031.585	event	sync	rsync
1032.179	event	input	poke_4
1032.668	event	sync	rsync
1032.794	state		initiation_state
1033.304	event	input	poke_4_out
1035.152	event	input	poke_5
1035.153	state		forced_choice_left
1035.238	event	input	poke_5_out
1035.608	event	input	poke_4
1035.609	state		chose_left
1035.610	variable	print	{"n_trials": 86, "n_rewards": 47, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.6298563, "threshold_crossed": false}
1036.111	state		no_reward
1036.211	state		reward_consumption
1036.955	event	input	poke_4_out
1037.222	event	sync	rsync
1037.956	event	timer	consumption_timer
1037.956	state		inter_trial_interval
1040.530	state		initiation_state
1041.554	event	input	poke_5
1041.555	state		choice_state
1041.574	event	input	poke_5_out
1042.057	event	input	poke_4
1042.058	state		chose_left
1042.059	variable	print	{"n_trials": 87, "n_rewards": 47, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5558462, "threshold_crossed": false}
1042.122	event	sync	rsync
1042.559	state		no_reward
1042.659	state		reward_consumption
1043.200	event	input	poke_4_out
1044.201	event	timer	consumption_timer
1044.201	state		inter_trial_interval
1045.339	state		initiation_state
1046.325	event	sync	rsync
1046.408	event	input	poke_5
1046.409	state		choice_state
1046.495	event	input	poke_5_out
1046.981	event	input	poke_6
1046.982	state		chose_right
1046.983	variable	print	{"n_trials": 88, "n_rewards": 48, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6080357, "threshold_crossed": false}
1047.483	state		reward_right
1047.553	state		reward_consumption
1050.036	event	input	poke_6_out
1050.228	event	sync	rsync
1051.037	event	timer	consumption_timer
1051.037	state		inter_trial_interval
1051.202	event	sync	rsync
1052.999	state		initiation_state
1053.523	event	input	poke_5
1053.524	state		choice_state
1053.595	event	input	poke_5_out
1054.006	event	input	poke_4
1054.007	state		chose_left
1054.008	variable	print	{"n_trials": 89, "n_rewards": 48, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5365896, "threshold_crossed": false}
1054.509	state		no_reward
1054.593	event	sync	rsync
1054.609	state		reward_consumption
1054.863	event	input	poke_4_out
1055.863	event	timer	consumption_timer
1055.863	state		inter_trial_interval
1057.405	event	input	poke_5
1057.466	state		initiation_state
1057.493	event	input	poke_5_out
1057.569	event	sync	rsync
1057.995	event	input	poke_5
1057.996	state		forced_choice_left
1058.036	event	input	poke_5_out
1058.320	event	sync	rsync
1058.344	event	input	poke_4
1058.345	state		chose_left
1058.346	variable	print	{"n_trials": 90, "n_rewards": 48, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5365896, "threshold_crossed": false}
1058.847	state		no_reward
1058.947	state		reward_consumption
1059.397	event	input	poke_4_out
1060.398	event	timer	consumption_timer
1060.398	state		inter_trial_interval
1061.771	event	input	poke_5
1061.838	event	input	poke_5_out
1062.176	state		initiation_state
1062.448	event	input	poke_5
1062.449	state		choice_state
1062.545	event	input	poke_5_out
1063.467	event	sync	rsync
1072.380	event	sync	rsync
1077.988	event	sync	rsync
1087.287	event	sync	rsync
1089.018	event	sync	rsync
1093.494	event	sync	rsync
1093.660	event	input	poke_6
1093.661	state		chose_right
1093.662	variable	print	{"n_trials": 91, "n_rewards": 49, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5910418, "threshold_crossed": false}
1094.163	state		reward_right
1094.233	state		reward_consumption
1094.459	event	sync	rsync
1095.670	event	sync	rsync
1097.903	event	sync	rsync
1099.693	event	input	poke_6_out
1100.694	event	timer	consumption_timer
1100.694	state		inter_trial_interval
1101.977	state		initiation_state
1104.206	event	sync	rsync
1105.305	event	input	poke_5
1105.306	state		choice_state
1105.340	event	input	poke_5_out
1105.635	event	input	poke_6
1105.637	state		chose_right
1105.638	variable	print	{"n_trials": 92, "n_rewards": 50, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6390957, "threshold_crossed": false}
1106.138	state		reward_right
1106.208	state		reward_consumption
1108.138	event	input	poke_6_out
1109.139	event	timer	consumption_timer
1109.139	state		inter_trial_interval
1110.794	state		initiation_state
1111.713	event	input	poke_5
1111.714	state		forced_choice_left
1111.767	event	input	poke_5_out
1112.121	event	input	poke_6
1112.587	event	sync	rsync
1112.866	event	input	poke_6_out
1114.869	event	input	poke_4
1114.870	state		chose_left
1114.871	variable	print	{"n_trials": 93, "n_rewards": 50, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.6390957, "threshold_crossed": false}
1115.372	state		no_reward
1115.453	event	sync	rsync
1115.472	state		reward_consumption
1115.634	event	input	poke_4_out
1116.635	event	timer	consumption_timer
1116.635	state		inter_trial_interval
1118.529	state		initiation_state
1119.158	event	sync	rsync
1128.571	event	sync	rsync
1130.427	event	sync	rsync
1131.674	event	sync	rsync
1135.382	event	sync	rsync
1136.524	event	input	poke_4
1136.609	event	input	poke_4_out
1143.898	event	input	poke_5
1143.899	state		choice_state
1143.994	event	input	poke_5_out
1144.081	event	sync	rsync
1144.433	event	input	poke_6
1144.434	state		chose_right
1144.435	variable	print	{"n_trials": 94, "n_rewards": 50, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6815031, "threshold_crossed": false}
1144.936	state		no_reward
1145.036	state		reward_consumption
1145.190	event	input	poke_6_out
1146.190	event	timer	consumption_timer
1146.190	state		inter_trial_interval
1147.920	state		initiation_state
1148.987	event	input	poke_5
1148.988	state		choice_state
1149.056	event	input	poke_5_out
1149.355	event	input	poke_6
1149.356	state		chose_right
1149.357	variable	print	{"n_trials": 95, "n_rewards": 51, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7189274, "threshold_crossed": false}
1149.457	event	sync	rsync
1149.858	state		reward_right
1149.928	state		reward_consumption
1152.951	event	input	poke_6_out
1153.951	event	timer	consumption_timer
1153.951	state		inter_trial_interval
1155.272	state		initiation_state
1155.997	event	sync	rsync
1158.077	event	sync	rsync
1158.119	event	input	poke_5
1158.120	state		choice_state
1158.187	event	input	poke_5_out
1158.330	event	input	poke_5
1158.373	event	input	poke_5_out
1158.647	event	input	poke_6
1158.648	state		chose_right
1158.649	variable	print	{"n_trials": 96, "n_rewards": 52, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7519543, "threshold_crossed": true}
1159.150	state		reward_right
1159.220	state		reward_consumption
1161.989	event	input	poke_6_out
1162.989	event	timer	consumption_timer
1162.989	state		inter_trial_interval
1165.440	state		initiation_state
1166.286	event	input	poke_5
1166.287	state		choice_state
1166.354	event	input	poke_5_out
1166.540	event	sync	rsync
1166.776	event	input	poke_6
1166.777	state		chose_right
1166.778	variable	print	{"n_trials": 97, "n_rewards": 52, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.7811005, "threshold_crossed": true}
1167.279	state		no_reward
1167.379	state		reward_consumption
1167.558	event	input	poke_6_out
1168.559	event	timer	consumption_timer
1168.559	state		inter_trial_interval
1169.402	event	sync	rsync
1170.345	state		initiation_state
1171.846	event	sync	rsync
1171.901	event	input	poke_5
1171.902	state		forced_choice_left
1172.005	event	input	poke_5_out
1172.313	event	input	poke_6
1172.334	event	input	poke_6_out
1172.358	event	input	poke_6
1173.050	event	input	poke_6_out
1174.900	event	input	poke_4
1174.901	state		chose_left
1174.907	variable	print	{"n_trials": 98, "n_rewards": 53, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.7811005, "threshold_crossed": true}
1175.407	state		reward_left
1175.478	state		reward_consumption
1177.055	event	input	poke_4_out
1178.056	event	timer	consumption_timer
1178.056	state		inter_trial_interval
1180.221	state		initiation_state
1180.555	event	sync	rsync
1180.924	event	input	poke_5
1180.925	state		choice_state
1181.030	event	input	poke_5_out
1182.824	event	input	poke_5
1182.858	event	input	poke_5_out
1183.300	event	input	poke_6
1183.301	state		chose_right
1183.302	variable	print	{"n_trials": 99, "n_rewards": 54, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.8068218, "threshold_crossed": true}
1183.803	state		reward_right
1183.873	state		reward_consumption
1185.718	event	input	poke_6_out
1186.718	event	timer	consumption_timer
1186.718	state		inter_trial_interval
1189.219	state		initiation_state
1189.613	event	sync	rsync
1190.343	event	sync	rsync
1195.489	event	input	poke_4
1195.510	event	input	poke_4_out
1195.619	event	input	poke_4
1195.719	event	input	poke_4_out
1196.140	event	input	poke_5
1196.141	state		choice_state
1196.184	event	input	poke_5_out
1196.539	event	input	poke_4
1196.540	state		chose_left
1196.541	variable	print	{"n_trials": 100, "n_rewards": 55, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.7120178, "threshold_crossed": true}
1197.042	state		reward_left
1197.113	state		reward_consumption
1199.208	event	sync	rsync
1203.366	event	input	poke_4_out
1204.367	event	timer	consumption_timer
1204.367	state		inter_trial_interval
1205.731	event	sync	rsync
1206.385	state		initiation_state
1207.566	event	input	poke_5
1207.567	state		choice_state
1207.609	event	input	poke_5_out
1207.899	event	input	poke_4
1207.900	state		chose_left
1207.901	variable	print	{"n_trials": 101, "n_rewards": 55, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.6283535, "threshold_crossed": true}
1208.402	state		no_reward
1208.502	state		reward_consumption
1208.787	event	input	poke_4_out
1209.787	event	timer	consumption_timer
1209.787	state		inter_trial_interval
1209.880	event	input	poke_5
1209.914	event	input	poke_5_out
1210.612	event	sync	rsync
1211.238	state		initiation_state
1211.838	event	input	poke_5
1211.839	state		choice_state
1211.967	event	input	poke_5_out
1212.492	event	input	poke_6
1212.493	state		chose_right
1212.494	variable	print	{"n_trials": 102, "n_rewards": 56, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3279769, "threshold_crossed": false}
1212.995	state		reward_right
1213.065	state		reward_consumption
1216.088	event	input	poke_6_out
1217.089	event	timer	consumption_timer
1217.089	state		inter_trial_interval
1218.796	state		initiation_state
1219.866	event	sync	rsync
1228.105	event	sync	rsync
1236.625	event	sync	rsync
1239.983	event	sync	rsync
1245.769	event	input	poke_4
1246.125	event	sync	rsync
1246.631	event	input	poke_4_out
1248.667	event	input	poke_5
1248.668	state		choice_state
1248.691	event	input	poke_5_out
1248.981	event	input	poke_4
1248.982	state		chose_left
1248.983	variable	print	{"n_trials": 103, "n_rewards": 57, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.4069417, "threshold_crossed": false}
1249.484	state		reward_left
1249.555	state		reward_consumption
1251.277	event	input	poke_4_out
1252.036	event	sync	rsync
1252.277	event	timer	consumption_timer
1252.277	state		inter_trial_interval
1254.034	event	sync	rsync
1254.380	state		initiation_state
1256.230	event	input	poke_5
1256.231	state		forced_choice_left
1256.304	event	input	poke_5_out
1256.459	event	input	poke_5
1256.496	event	input	poke_5_out
1256.610	event	sync	rsync
1256.761	event	input	poke_4
1256.762	state		chose_left
1256.763	variable	print	{"n_trials": 104, "n_rewards": 58, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.4069417, "threshold_crossed": false}
1257.264	state		reward_left
1257.335	state		reward_consumption
1259.402	event	input	poke_4_out
1260.403	event	timer	consumption_timer
1260.403	state		inter_trial_interval
1260.447	event	sync	rsync
1261.740	state		initiation_state
1262.452	event	input	poke_5
1262.453	state		choice_state
1262.501	event	input	poke_5_out
1262.813	event	input	poke_4
1262.814	state		chose_left
1262.815	variable	print	{"n_trials": 105, "n_rewards": 59, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.4766279, "threshold_crossed": false}
1263.316	state		reward_left
1263.387	state		reward_consumption
1263.505	event	sync	rsync
1267.463	event	input	poke_4_out
1268.463	event	timer	consumption_timer
1268.463	state		inter_trial_interval
1269.887	state		initiation_state
1270.137	event	input	poke_5
1270.138	state		choice_state
1270.200	event	input	poke_5_out
1270.588	event	input	poke_4
1270.589	state		chose_left
1270.590	variable	print	{"n_trials": 106, "n_rewards": 60, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5381258, "threshold_crossed": false}
1271.091	state		reward_left
1271.162	state		reward_consumption
1272.037	event	sync	rsync
1274.394	event	input	poke_4_out
1274.417	event	input	poke_4
1275.896	event	input	poke_4_out
1276.897	event	timer	consumption_timer
1276.897	state		inter_trial_interval
1277.531	event	sync	rsync
1278.825	event	input	poke_5
1278.888	event	input	poke_5_out
1279.397	state		initiation_state
1280.489	event	input	poke_5
1280.490	state		choice_state
1280.573	event	input	poke_5_out
1280.971	event	input	poke_4
1280.972	state		chose_left
1280.973	variable	print	{"n_trials": 107, "n_rewards": 61, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5923975, "threshold_crossed": false}
1281.474	state		reward_left
1281.545	state		reward_consumption
1283.795	event	input	poke_4_out
1283.845	event	input	poke_4
1284.403	event	input	poke_4_out
1284.477	event	input	poke_4
1284.484	event	input	poke_4_out
1285.485	event	timer	consumption_timer
1285.485	state		inter_trial_interval
1286.177	event	sync	rsync
1286.983	event	input	poke_5
1287.035	event	input	poke_5_out
1287.554	state		initiation_state
1288.693	event	input	poke_5
1288.694	state		forced_choice_right
1288.744	event	input	poke_5_out
1289.144	event	input	poke_6
1289.145	state		chose_right
1289.146	variable	print	{"n_trials": 108, "n_rewards": 61, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.5923975, "threshold_crossed": false}
1289.646	state		no_reward
1289.746	state		reward_consumption
1289.800	event	input	poke_6_out
1290.800	event	timer	consumption_timer
1290.800	state		inter_trial_interval
1291.383	event	sync	rsync
1291.527	event	input	poke_5
1291.543	event	input	poke_5_out
1291.741	event	input	poke_5
1291.753	event	input	poke_5_out
1292.002	event	sync	rsync
1293.729	state		initiation_state
1299.632	event	input	poke_5
1299.633	state		choice_state
1299.727	event	input	poke_5_out
1300.047	event	input	poke_4
1300.048	state		chose_left
1300.049	variable	print	{"n_trials": 109, "n_rewards": 62, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.640292, "threshold_crossed": false}
1300.550	state		reward_left
1300.621	state		reward_consumption
1301.002	event	sync	rsync
1301.967	event	input	poke_4_out
1301.987	event	input	poke_4
1303.243	event	input	poke_4_out
1304.243	event	timer	consumption_timer
1304.243	state		inter_trial_interval
1306.592	state		initiation_state
1306.933	event	input	poke_5
1306.934	state		choice_state
1307.019	event	input	poke_5_out
1307.417	event	input	poke_6
1307.418	state		chose_right
1307.419	variable	print	{"n_trials": 110, "n_rewards": 62, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.5650557, "threshold_crossed": false}
1307.919	state		no_reward
1308.019	state		reward_consumption
1308.099	event	input	poke_6_out
1309.100	event	timer	consumption_timer
1309.100	state		inter_trial_interval
1309.942	event	sync	rsync
1311.944	state		initiation_state
1318.580	event	sync	rsync
1319.957	event	input	poke_5
1319.958	state		choice_state
1320.023	event	input	poke_5_out
1320.491	event	input	poke_4
1320.492	state		chose_left
1320.493	variable	print	{"n_trials": 111, "n_rewards": 63, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.616163, "threshold_crossed": false}
1320.994	state		reward_left
1321.065	state		reward_consumption
1322.966	event	sync	rsync
1328.219	event	sync	rsync
1333.211	event	input	poke_4_out
1333.324	event	sync	rsync
1334.212	event	timer	consumption_timer
1334.212	state		inter_trial_interval
1335.134	event	sync	rsync
1336.387	state		initiation_state
1336.602	event	input	poke_5
1336.603	state		forced_choice_left
1336.708	event	input	poke_5_out
1336.944	event	input	poke_4
1336.945	state		chose_left
1336.946	variable	print	{"n_trials": 112, "n_rewards": 64, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.616163, "threshold_crossed": false}
1337.446	state		reward_left
1337.517	state		reward_consumption
1340.315	event	input	poke_4_out
1341.316	event	timer	consumption_timer
1341.316	state		inter_trial_interval
1342.750	event	sync	rsync
1342.844	state		initiation_state
1344.530	event	input	poke_5
1344.531	state		choice_state
1344.576	event	input	poke_5_out
1344.992	event	input	poke_4
1344.993	state		chose_left
1344.994	variable	print	{"n_trials": 113, "n_rewards": 65, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6612651, "threshold_crossed": false}
1345.495	state		reward_left
1345.566	state		reward_consumption
1346.146	event	sync	rsync
1348.904	event	sync	rsync
1352.272	event	input	poke_4_out
1353.273	event	timer	consumption_timer
1353.273	state		inter_trial_interval
1353.486	event	sync	rsync
1354.946	state		initiation_state
1355.059	event	input	poke_5
1355.060	state		choice_state
1355.111	event	input	poke_5_out
1355.439	event	input	poke_4
1355.440	state		chose_left
1355.441	variable	print	{"n_trials": 114, "n_rewards": 66, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.7010675, "threshold_crossed": false}
1355.458	event	input	poke_4_out
1355.479	event	input	poke_4
1355.942	state		reward_left
1356.013	state		reward_consumption
1358.471	event	input	poke_4_out
1359.472	event	timer	consumption_timer
1359.472	state		inter_trial_interval
1360.028	event	sync	rsync
1361.952	event	sync	rsync
1362.036	state		initiation_state
1362.641	event	input	poke_5
1362.642	state		choice_state
1362.678	event	input	poke_5_out
1363.086	event	input	poke_4
1363.087	state		chose_left
1363.088	variable	print	{"n_trials": 115, "n_rewards": 67, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.736193, "threshold_crossed": false}
1363.589	state		reward_left
1363.660	state		reward_consumption
1365.613	event	input	poke_4_out
1365.638	event	input	poke_4
1365.908	event	input	poke_4_out
1366.909	event	timer	consumption_timer
1366.909	state		inter_trial_interval
1368.600	event	input	poke_5
1368.695	event	input	poke_5_out
1369.178	event	input	poke_4
1369.334	state		initiation_state
1370.190	event	input	poke_4_out
1370.437	event	sync	rsync
1370.815	event	input	poke_5
1370.817	state		forced_choice_left
1370.855	event	input	poke_5_out
1371.149	event	input	poke_5
1371.235	event	input	poke_5_out
1371.494	event	input	poke_4
1371.495	state		chose_left
1371.496	variable	print	{"n_trials": 116, "n_rewards": 67, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.736193, "threshold_crossed": false}
1371.996	state		no_reward
1372.096	state		reward_consumption
1372.323	event	input	poke_4_out
1373.324	event	timer	consumption_timer
1373.324	state		inter_trial_interval
1373.997	event	input	poke_5
1374.053	event	input	poke_5_out
1374.627	state		initiation_state
1375.111	event	sync	rsync
1378.768	event	input	poke_5
1378.769	state		forced_choice_right
1378.861	event	input	poke_5_out
1380.121	event	input	poke_4
1381.090	event	input	poke_4_out
1381.691	event	sync	rsync
1383.493	event	input	poke_6
1383.494	state		chose_right
1383.495	variable	print	{"n_trials": 117, "n_rewards": 67, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.736193, "threshold_crossed": false}
1383.996	state		no_reward
1384.096	state		reward_consumption
1384.201	event	input	poke_6_out
1385.202	event	timer	consumption_timer
1385.202	state		inter_trial_interval
1385.227	event	sync	rsync
1385.867	event	sync	rsync
1387.910	state		initiation_state
1390.420	event	sync	rsync
1395.340	event	sync	rsync
1404.861	event	sync	rsync
1411.110	event	sync	rsync
1411.524	event	input	poke_5
1411.525	state		choice_state
1411.576	event	input	poke_5_out
1412.040	event	input	poke_6
1412.042	state		chose_right
1412.043	variable	print	{"n_trials": 118, "n_rewards": 67, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.6496881, "threshold_crossed": false}
1412.543	state		no_reward
1412.643	state		reward_consumption
1412.742	event	input	poke_6_out
1413.743	event	timer	consumption_timer
1413.743	state		inter_trial_interval
1416.668	state		initiation_state
1417.678	event	sync	rsync
1423.859	event	sync	rsync
1424.363	event	input	poke_4
1424.418	event	input	poke_4_out
1425.551	event	input	poke_5
1425.552	state		choice_state
1425.619	event	input	poke_5_out
1426.020	event	input	poke_4
1426.021	state		chose_left
1426.022	variable	print	{"n_trials": 119, "n_rewards": 67, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.6908508, "threshold_crossed": false}
1426.523	state		no_reward
1426.623	state		reward_consumption
1427.329	event	input	poke_4_out
1427.433	event	input	poke_4
1427.551	event	input	poke_4_out
1427.815	event	input	poke_4
1428.306	event	input	poke_4_out
1428.492	event	sync	rsync
1429.307	event	timer	consumption_timer
1429.307	state		inter_trial_interval
1430.578	state		initiation_state
1430.747	event	input	poke_5
1430.748	state		choice_state
1430.802	event	input	poke_5_out
1431.083	event	input	poke_4
1431.085	state		chose_left
1431.085	variable	print	{"n_trials": 120, "n_rewards": 68, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.7271768, "threshold_crossed": false}
1431.586	state		reward_left
1431.657	state		reward_consumption
1433.469	event	sync	rsync
1435.900	event	input	poke_4_out
1435.951	event	input	poke_4
1438.843	event	sync	rsync
1439.893	event	input	poke_4_out
1440.894	event	timer	consumption_timer
1440.894	state		inter_trial_interval
1441.998	event	input	poke_5
1442.062	event	input	poke_5_out
1442.069	state		initiation_state
1442.890	event	input	poke_4
1443.440	event	input	poke_4_out
1444.623	event	input	poke_4
1445.317	event	input	poke_4_out
1445.427	event	sync	rsync
1445.651	event	input	poke_5
1445.653	state		forced_choice_left
1445.714	event	input	poke_5_out
1446.319	event	input	poke_4
1446.320	state		chose_left
1446.320	variable	print	{"n_trials": 121, "n_rewards": 69, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.7271768, "threshold_crossed": false}
1446.821	state		reward_left
1446.892	state		reward_consumption
1447.530	event	sync	rsync
1450.478	event	sync	rsync
1451.433	event	sync	rsync
1453.578	event	input	poke_4_out
1453.624	event	input	poke_4
1453.653	event	input	poke_4_out
1454.654	event	timer	consumption_timer
1454.654	state		inter_trial_interval
1456.290	event	sync	rsync
1456.501	state		initiation_state
1457.980	event	input	poke_5
1457.981	state		choice_state
1458.041	event	input	poke_5_out
1458.299	event	input	poke_4
1458.300	state		chose_left
1458.301	variable	print	{"n_trials": 122, "n_rewards": 69, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.7592344, "threshold_crossed": true}
1458.802	state		no_reward
1458.902	state		reward_consumption
1459.082	event	input	poke_4_out
1459.719	event	input	poke_5
1459.785	event	input	poke_5_out
1460.082	event	timer	consumption_timer
1460.082	state		inter_trial_interval
1460.516	event	sync	rsync
1460.655	event	input	poke_5
1460.686	event	input	poke_5_out
1461.033	event	input	poke_5
1461.113	event	input	poke_5_out
1461.139	event	input	poke_5
1461.344	event	input	poke_5_out
1461.692	state		initiation_state
1462.114	event	input	poke_5
1462.116	state		choice_state
1462.232	event	input	poke_5_out
1462.600	event	input	poke_4
1462.601	state		chose_left
1462.607	variable	print	{"n_trials": 123, "n_rewards": 69, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.7875251, "threshold_crossed": true}
1463.108	state		no_reward
1463.208	state		reward_consumption
1463.425	event	input	poke_4_out
1464.425	event	timer	consumption_timer
1464.425	state		inter_trial_interval
1465.150	event	input	poke_5
1465.227	event	input	poke_5_out
1465.921	event	sync	rsync
1466.377	event	input	poke_5
1466.474	event	input	poke_5_out
1466.891	event	input	poke_5
1466.946	state		initiation_state
1466.972	event	input	poke_5_out
1467.674	event	input	poke_4
1468.628	event	input	poke_4_out
1468.936	event	input	poke_5
1468.937	state		choice_state
1468.987	event	input	poke_5_out
1469.367	event	input	poke_4
1469.368	state		chose_left
