time	type	subtype	content
17.733	event	input	poke_6_out
17.766	event	input	poke_6
17.924	state		reward_right
18.045	state		reward_consumption
21.223	event	input	poke_6_out
22.223	event	timer	consumption_timer
22.223	state		inter_trial_interval
23.414	state		initiation_state
23.677	event	input	poke_5
23.678	state		choice_state
23.783	event	input	poke_5_out
24.163	event	input	poke_4
24.164	state		chose_left
24.165	variable	print	{"n_trials": 3, "n_rewards": 2, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3894004, "threshold_crossed": false}
24.428	event	sync	rsync
24.666	state		no_reward
24.766	state		reward_consumption
25.092	event	input	poke_4_out
26.092	event	timer	consumption_timer
26.092	state		inter_trial_interval
28.781	event	input	poke_5
28.807	event	input	poke_5_out
29.084	state		initiation_state
29.825	event	input	poke_5
29.826	state		choice_state
29.873	event	input	poke_5_out
30.220	event	input	poke_6
30.221	state		chose_right
30.222	variable	print	{"n_trials": 4, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4611477, "threshold_crossed": false}
30.722	state		reward_right
30.843	state		reward_consumption
32.992	event	sync	rsync
34.159	event	input	poke_6_out
35.160	event	timer	consumption_timer
35.160	state		inter_trial_interval
35.713	event	input	poke_5
35.772	event	input	poke_5_out
36.398	event	input	poke_5
36.492	event	input	poke_5_out
36.919	event	input	poke_4
37.447	state		initiation_state
37.783	event	input	poke_4_out
38.506	event	input	poke_5
38.507	state		choice_state
38.631	event	input	poke_5_out
38.894	event	input	poke_4
38.895	state		chose_left
38.901	variable	print	{"n_trials": 5, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4069615, "threshold_crossed": false}
39.126	event	sync	rsync
39.402	state		no_reward
39.502	state		reward_consumption
39.861	event	input	poke_4_out
40.473	event	input	poke_5
40.602	event	input	poke_5_out
40.862	event	timer	consumption_timer
40.862	state		inter_trial_interval
42.306	state		initiation_state
44.449	event	input	poke_5
44.450	state		choice_state
44.580	event	input	poke_5_out
44.588	event	sync	rsync
44.900	event	input	poke_4
44.901	state		chose_left
44.902	variable	print	{"n_trials": 6, "n_rewards": 4, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.3591423, "threshold_crossed": false}
45.402	state		reward_left
45.533	state		reward_consumption
49.662	event	sync	rsync
50.144	event	input	poke_4_out
51.145	event	timer	consumption_timer
51.145	state		inter_trial_interval
52.430	state		initiation_state
54.206	event	input	poke_5
54.207	state		choice_state
54.249	event	input	poke_5_out
54.483	event	input	poke_4
54.484	state		chose_left
54.485	variable	print	{"n_trials": 7, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.3169419, "threshold_crossed": false}
54.986	state		reward_left
55.117	state		reward_consumption
58.411	event	sync	rsync
58.939	event	input	poke_4_out
58.951	event	input	poke_4
59.063	event	input	poke_4_out
59.129	event	input	poke_4
59.154	event	input	poke_4_out
60.155	event	timer	consumption_timer
60.155	state		inter_trial_interval
62.240	state		initiation_state
62.724	event	input	poke_5
62.725	state		forced_choice_right
62.838	event	input	poke_5_out
63.159	event	input	poke_4
63.954	event	input	poke_4_out
64.800	event	input	poke_6
64.801	state		chose_right
64.802	variable	print	{"n_trials": 8, "n_rewards": 6, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3169419, "threshold_crossed": false}
64.890	event	input	poke_6_out
64.934	event	input	poke_6
65.182	event	sync	rsync
65.303	state		reward_right
65.424	state		reward_consumption
67.329	event	input	poke_6_out
67.549	event	input	poke_6
67.757	event	input	poke_6_out
68.758	event	timer	consumption_timer
68.758	state		inter_trial_interval
70.253	state		initiation_state
70.908	event	input	poke_5
70.909	state		forced_choice_right
71.015	event	input	poke_5_out
71.282	event	input	poke_6
71.283	state		chose_right
71.284	variable	print	{"n_trials": 9, "n_rewards": 7, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3169419, "threshold_crossed": false}
71.785	state		reward_right
71.906	state		reward_consumption
73.401	event	sync	rsync
75.634	event	sync	rsync
75.711	event	input	poke_6_out
76.712	event	timer	consumption_timer
76.712	state		inter_trial_interval
79.386	state		initiation_state
80.097	event	sync	rsync
80.656	event	input	poke_6
80.807	event	sync	rsync
81.597	event	input	poke_6_out
81.710	event	input	poke_6
81.838	event	input	poke_6_out
81.969	event	input	poke_6
82.117	event	input	poke_6_out
82.830	event	input	poke_6
83.578	event	input	poke_6_out
83.925	event	input	poke_5
83.926	state		choice_state
83.965	event	input	poke_5_out
84.272	event	input	poke_6
84.273	state		chose_right
84.274	variable	print	{"n_trials": 10, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.3972034, "threshold_crossed": false}
84.525	event	sync	rsync
84.775	state		no_reward
84.875	state		reward_consumption
85.401	event	input	poke_6_out
86.402	event	timer	consumption_timer
86.402	state		inter_trial_interval
87.853	event	input	poke_5
87.881	event	input	poke_5_out
87.968	event	input	poke_5
88.136	event	input	poke_5_out
88.656	state		initiation_state
88.960	event	input	poke_5
88.961	state		choice_state
89.004	event	input	poke_5_out
89.323	event	input	poke_4
89.324	state		chose_left
89.325	variable	print	{"n_trials": 11, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3505307, "threshold_crossed": false}
89.826	state		no_reward
89.926	state		reward_consumption
90.331	event	input	poke_4_out
90.427	event	input	poke_4
90.519	event	input	poke_4_out
91.519	event	timer	consumption_timer
91.519	state		inter_trial_interval
92.610	event	input	poke_6
92.661	event	input	poke_6_out
93.556	event	input	poke_5
93.570	event	sync	rsync
93.645	event	input	poke_5_out
94.111	state		initiation_state
94.913	event	input	poke_5
94.914	state		choice_state
94.987	event	input	poke_5_out
95.299	event	input	poke_6
95.300	state		chose_right
95.301	variable	print	{"n_trials": 12, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.4268454, "threshold_crossed": false}
95.801	state		no_reward
95.901	state		reward_consumption
96.093	event	input	poke_6_out
96.220	event	input	poke_6
96.269	event	input	poke_6_out
96.386	event	input	poke_6
96.598	event	input	poke_6_out
96.765	event	input	poke_6
96.980	event	input	poke_6_out
97.981	event	timer	consumption_timer
97.981	state		inter_trial_interval
100.620	state		initiation_state
100.685	event	sync	rsync
103.516	event	input	poke_5
103.517	state		choice_state
103.610	event	input	poke_5_out
103.999	event	input	poke_6
104.000	state		chose_right
104.001	variable	print	{"n_trials": 13, "n_rewards": 8, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4941928, "threshold_crossed": false}
104.067	event	input	poke_6_out
104.129	event	input	poke_6
104.502	state		reward_right
104.623	state		reward_consumption
107.300	event	sync	rsync
107.732	event	input	poke_6_out
108.732	event	timer	consumption_timer
108.732	state		inter_trial_interval
109.586	event	input	poke_5
109.644	event	input	poke_5_out
110.326	event	input	poke_5
110.406	event	input	poke_5_out
111.039	state		initiation_state
111.170	event	input	poke_5
111.171	state		choice_state
111.216	event	input	poke_5_out
111.512	event	input	poke_4
111.513	state		chose_left
111.514	variable	print	{"n_trials": 14, "n_rewards": 8, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4361236, "threshold_crossed": false}
112.015	state		no_reward
112.115	state		reward_consumption
112.414	event	input	poke_4_out
112.464	event	input	poke_4
112.527	event	input	poke_4_out
112.701	event	input	poke_4
112.812	event	input	poke_4_out
112.944	event	sync	rsync
113.373	event	input	poke_5
113.468	event	input	poke_5_out
113.813	event	timer	consumption_timer
113.813	state		inter_trial_interval
115.102	state		initiation_state
116.348	event	input	poke_5
116.349	state		choice_state
116.391	event	input	poke_5_out
116.699	event	input	poke_4
116.700	state		chose_left
116.701	variable	print	{"n_trials": 15, "n_rewards": 8, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3848777, "threshold_crossed": false}
117.202	state		no_reward
117.302	state		reward_consumption
117.798	event	input	poke_4_out
118.799	event	timer	consumption_timer
118.799	state		inter_trial_interval
119.761	event	sync	rsync
120.363	state		initiation_state
121.410	event	input	poke_5
121.411	state		forced_choice_left
121.530	event	input	poke_5_out
121.900	event	input	poke_4
121.901	state		chose_left
121.902	variable	print	{"n_trials": 16, "n_rewards": 9, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.3848777, "threshold_crossed": false}
122.403	state		reward_left
122.534	state		reward_consumption
124.036	event	sync	rsync
127.019	event	input	poke_4_out
128.020	event	timer	consumption_timer
128.020	state		inter_trial_interval
129.768	state		initiation_state
130.968	event	input	poke_5
130.969	state		forced_choice_left
131.009	event	input	poke_5_out
131.273	event	input	poke_4
131.274	state		chose_left
131.274	variable	print	{"n_trials": 17, "n_rewards": 9, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3848777, "threshold_crossed": false}
131.775	state		no_reward
131.795	event	sync	rsync
131.875	state		reward_consumption
132.124	event	input	poke_4_out
133.125	event	timer	consumption_timer
133.125	state		inter_trial_interval
133.415	event	sync	rsync
134.217	state		initiation_state
135.093	event	sync	rsync
136.481	event	input	poke_5
136.482	state		choice_state
136.521	event	input	poke_5_out
136.830	event	input	poke_4
136.831	state		chose_left
136.832	variable	print	{"n_trials": 18, "n_rewards": 10, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.3396534, "threshold_crossed": false}
137.333	state		reward_left
137.464	state		reward_consumption
141.982	event	input	poke_4_out
142.060	event	input	poke_4
142.118	event	input	poke_4_out
143.118	event	timer	consumption_timer
143.118	state		inter_trial_interval
143.602	event	sync	rsync
144.348	state		initiation_state
145.368	event	input	poke_5
145.369	state		choice_state
145.405	event	input	poke_5_out
145.622	event	input	poke_4
145.624	state		chose_left
145.624	variable	print	{"n_trials": 19, "n_rewards": 10, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2997431, "threshold_crossed": false}
146.125	state		no_reward
146.225	state		reward_consumption
146.520	event	input	poke_4_out
147.520	event	timer	consumption_timer
147.520	state		inter_trial_interval
148.473	event	input	poke_5
148.500	event	input	poke_5_out
149.153	state		initiation_state
150.413	event	input	poke_5
150.414	state		choice_state
150.441	event	input	poke_5_out
150.842	event	input	poke_4
150.844	state		chose_left
150.850	variable	print	{"n_trials": 20, "n_rewards": 10, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2645223, "threshold_crossed": false}
151.351	state		no_reward
151.377	event	sync	rsync
151.451	state		reward_consumption
151.625	event	input	poke_4_out
152.271	event	input	poke_4
152.449	event	input	poke_4_out
152.465	event	input	poke_4
152.742	event	input	poke_4_out
153.743	event	timer	consumption_timer
153.743	state		inter_trial_interval
154.921	state		initiation_state
155.429	event	sync	rsync
157.825	event	input	poke_6
158.002	event	input	poke_6_out
158.148	event	input	poke_6
158.744	event	sync	rsync
158.909	event	input	poke_6_out
159.444	event	input	poke_5
159.445	state		choice_state
159.520	event	input	poke_5_out
159.771	event	input	poke_6
159.773	state		chose_right
159.774	variable	print	{"n_trials": 21, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3509433, "threshold_crossed": false}
160.274	state		reward_right
160.395	state		reward_consumption
161.114	event	sync	rsync
163.488	event	input	poke_6_out
163.536	event	input	poke_6
163.738	event	input	poke_6_out
164.739	event	timer	consumption_timer
164.739	state		inter_trial_interval
166.448	state		initiation_state
167.517	event	sync	rsync
172.086	event	input	poke_5
172.087	state		choice_state
172.134	event	input	poke_5_out
172.151	event	input	poke_5
172.812	event	input	poke_5_out
173.164	event	input	poke_6
173.165	state		chose_right
173.166	variable	print	{"n_trials": 22, "n_rewards": 12, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4272094, "threshold_crossed": false}
173.257	event	input	poke_6_out
173.289	event	input	poke_6
173.667	state		reward_right
173.788	state		reward_consumption
175.683	event	input	poke_6_out
175.715	event	input	poke_6
175.974	event	input	poke_6_out
176.151	event	input	poke_6
176.623	event	sync	rsync
176.654	event	input	poke_6_out
177.654	event	timer	consumption_timer
177.654	state		inter_trial_interval
179.790	event	input	poke_5
179.840	event	input	poke_5_out
179.960	state		initiation_state
180.601	event	input	poke_5
180.602	state		choice_state
180.669	event	input	poke_5_out
181.060	event	input	poke_4
181.061	state		chose_left
181.062	variable	print	{"n_trials": 23, "n_rewards": 12, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.377011, "threshold_crossed": false}
181.180	event	input	poke_4_out
181.245	event	input	poke_4
181.563	state		no_reward
181.663	state		reward_consumption
181.984	event	input	poke_4_out
182.028	event	sync	rsync
182.545	event	input	poke_5
182.648	event	input	poke_5_out
182.984	event	timer	consumption_timer
182.984	state		inter_trial_interval
183.223	event	input	poke_6
183.242	event	input	poke_6_out
183.278	event	input	poke_6
183.368	event	input	poke_6_out
183.898	event	input	poke_5
183.973	event	input	poke_5_out
184.608	event	input	poke_5
184.684	event	input	poke_5_out
185.018	event	input	poke_5
185.187	event	input	poke_5_out
185.359	state		initiation_state
185.366	event	input	poke_5
185.372	state		forced_choice_left
185.537	event	input	poke_5_out
185.917	event	input	poke_4
185.918	state		chose_left
185.919	variable	print	{"n_trials": 24, "n_rewards": 12, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.377011, "threshold_crossed": false}
185.930	event	input	poke_4_out
185.960	event	input	poke_4
186.121	event	input	poke_4_out
186.171	event	input	poke_4
186.419	state		no_reward
186.519	state		reward_consumption
186.924	event	input	poke_4_out
187.925	event	timer	consumption_timer
187.925	state		inter_trial_interval
188.758	event	sync	rsync
190.650	state		initiation_state
190.874	event	input	poke_5
190.875	state		choice_state
190.971	event	input	poke_5_out
191.295	event	input	poke_4
191.296	state		chose_left
191.297	variable	print	{"n_trials": 25, "n_rewards": 12, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.332711, "threshold_crossed": false}
191.798	state		no_reward
191.898	state		reward_consumption
192.185	event	input	poke_4_out
192.801	event	input	poke_5
192.880	event	sync	rsync
192.937	event	input	poke_5_out
193.186	event	timer	consumption_timer
193.186	state		inter_trial_interval
195.880	state		initiation_state
196.774	event	input	poke_5
196.776	state		choice_state
196.859	event	input	poke_5_out
197.233	event	input	poke_6
197.234	state		chose_right
197.235	variable	print	{"n_trials": 26, "n_rewards": 13, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4111196, "threshold_crossed": false}
197.736	state		reward_right
197.857	state		reward_consumption
201.071	event	input	poke_6_out
201.458	event	sync	rsync
202.072	event	timer	consumption_timer
202.072	state		inter_trial_interval
204.183	event	sync	rsync
204.287	event	input	poke_5
204.377	event	input	poke_5_out
204.682	state		initiation_state
206.639	event	input	poke_5
206.640	state		choice_state
206.733	event	input	poke_5_out
207.087	event	input	poke_6
207.089	state		chose_right
207.090	variable	print	{"n_trials": 27, "n_rewards": 14, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4803148, "threshold_crossed": false}
207.590	state		reward_right
207.711	state		reward_consumption
208.563	event	sync	rsync
211.364	event	input	poke_6_out
211.382	event	input	poke_6
211.832	event	input	poke_6_out
212.833	event	timer	consumption_timer
212.833	state		inter_trial_interval
213.820	event	input	poke_5
213.879	event	input	poke_5_out
214.027	event	input	poke_5
214.081	event	input	poke_5_out
214.397	event	sync	rsync
214.684	event	input	poke_5
214.757	event	input	poke_5_out
215.043	event	input	poke_6
215.498	event	sync	rsync
215.593	event	input	poke_6_out
215.628	state		initiation_state
216.387	event	input	poke_6
217.221	event	input	poke_6_out
217.641	event	input	poke_5
217.642	state		forced_choice_right
217.681	event	input	poke_5_out
217.708	event	input	poke_5
217.763	event	input	poke_5_out
218.049	event	input	poke_6
218.050	state		chose_right
218.051	variable	print	{"n_trials": 28, "n_rewards": 15, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4803148, "threshold_crossed": false}
218.552	state		reward_right
218.673	state		reward_consumption
222.711	event	input	poke_6_out
222.726	event	input	poke_6
222.804	event	sync	rsync
223.369	event	input	poke_6_out
224.370	event	timer	consumption_timer
224.370	state		inter_trial_interval
226.230	event	sync	rsync
226.938	event	sync	rsync
227.019	state		initiation_state
227.929	event	input	poke_6
228.511	event	input	poke_6_out
229.253	event	input	poke_6
230.201	event	input	poke_6_out
230.659	event	input	poke_5
230.661	state		choice_state
230.701	event	input	poke_5_out
231.058	event	input	poke_6
231.059	state		chose_right
231.060	variable	print	{"n_trials": 29, "n_rewards": 15, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.5413795, "threshold_crossed": false}
231.560	state		no_reward
231.660	state		reward_consumption
232.083	event	input	poke_6_out
233.083	event	timer	consumption_timer
233.083	state		inter_trial_interval
234.403	event	sync	rsync
234.792	state		initiation_state
240.052	event	input	poke_5
240.054	state		choice_state
240.118	event	input	poke_5_out
240.533	event	input	poke_6
240.534	state		chose_right
240.535	variable	print	{"n_trials": 30, "n_rewards": 16, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5952688, "threshold_crossed": false}
241.036	state		reward_right
241.157	state		reward_consumption
243.497	event	sync	rsync
244.665	event	input	poke_6_out
245.666	event	timer	consumption_timer
245.666	state		inter_trial_interval
247.267	state		initiation_state
247.834	event	input	poke_5
247.835	state		choice_state
247.924	event	input	poke_5_out
248.213	event	input	poke_6
248.214	state		chose_right
248.215	variable	print	{"n_trials": 31, "n_rewards": 17, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.642826, "threshold_crossed": false}
248.715	state		reward_right
248.836	state		reward_consumption
249.968	event	sync	rsync
251.850	event	input	poke_6_out
252.851	event	timer	consumption_timer
252.851	state		inter_trial_interval
254.078	state		initiation_state
254.875	event	input	poke_6
254.907	event	input	poke_6_out
255.581	event	input	poke_6
256.208	event	input	poke_6_out
256.960	event	input	poke_6
257.539	event	input	poke_6_out
257.729	event	sync	rsync
257.994	event	input	poke_5
257.995	state		forced_choice_right
258.027	event	input	poke_5_out
258.354	event	input	poke_6
258.355	state		chose_right
258.356	variable	print	{"n_trials": 32, "n_rewards": 18, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.642826, "threshold_crossed": false}
258.857	state		reward_right
258.978	state		reward_consumption
262.517	event	input	poke_6_out
262.556	event	input	poke_6
263.263	event	sync	rsync
264.027	event	input	poke_6_out
264.072	event	input	poke_6
264.093	event	input	poke_6_out
265.094	event	timer	consumption_timer
265.094	state		inter_trial_interval
266.392	event	sync	rsync
267.766	state		initiation_state
267.963	event	input	poke_5
267.964	state		choice_state
268.047	event	input	poke_5_out
268.086	event	sync	rsync
268.319	event	input	poke_6
268.320	state		chose_right
268.321	variable	print	{"n_trials": 33, "n_rewards": 19, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.684795, "threshold_crossed": false}
268.827	state		reward_right
268.948	state		reward_consumption
269.528	event	sync	rsync
271.889	event	sync	rsync
273.008	event	input	poke_6_out
274.009	event	timer	consumption_timer
274.009	state		inter_trial_interval
275.228	event	input	poke_5
275.254	event	input	poke_5_out
275.314	event	input	poke_5
275.365	event	sync	rsync
275.421	event	input	poke_5_out
275.987	state		initiation_state
276.649	event	input	poke_5
276.650	state		choice_state
276.745	event	input	poke_5_out
277.060	event	input	poke_6
277.061	state		chose_right
277.062	variable	print	{"n_trials": 34, "n_rewards": 19, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.7218326, "threshold_crossed": false}
277.563	state		no_reward
277.663	state		reward_consumption
279.059	event	input	poke_6_out
280.060	event	timer	consumption_timer
280.060	state		inter_trial_interval
282.299	state		initiation_state
282.515	event	input	poke_5
282.517	state		choice_state
282.610	event	input	poke_5_out
282.945	event	input	poke_6
282.947	state		chose_right
282.948	variable	print	{"n_trials": 35, "n_rewards": 20, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7545181, "threshold_crossed": true}
283.175	event	sync	rsync
283.448	state		reward_right
283.569	state		reward_consumption
284.522	event	sync	rsync
287.141	event	input	poke_6_out
288.142	event	timer	consumption_timer
288.142	state		inter_trial_interval
288.743	event	sync	rsync
290.566	event	input	poke_5
290.611	event	input	poke_5_out
290.967	state		initiation_state
292.117	event	input	poke_5
292.118	state		forced_choice_right
292.178	event	input	poke_5_out
292.448	event	input	poke_6
292.449	state		chose_right
292.450	variable	print	{"n_trials": 36, "n_rewards": 21, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7545181, "threshold_crossed": true}
292.950	state		reward_right
293.071	state		reward_consumption
294.584	event	sync	rsync
296.946	event	input	poke_6_out
297.262	event	input	poke_6
297.695	event	input	poke_6_out
297.744	event	input	poke_6
298.407	event	input	poke_6_out
299.408	event	timer	consumption_timer
299.408	state		inter_trial_interval
300.804	state		initiation_state
301.213	event	input	poke_5
301.215	state		choice_state
301.272	event	input	poke_5_out
301.541	event	input	poke_6
301.543	state		chose_right
301.543	variable	print	{"n_trials": 37, "n_rewards": 22, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.783363, "threshold_crossed": true}
301.939	event	sync	rsync
302.044	state		reward_right
302.165	state		reward_consumption
306.099	event	input	poke_6_out
306.259	event	input	poke_6
306.637	event	input	poke_6_out
306.684	event	input	poke_6
306.834	event	input	poke_6_out
307.359	event	sync	rsync
307.835	event	timer	consumption_timer
307.835	state		inter_trial_interval
307.994	event	sync	rsync
309.156	state		initiation_state
309.704	event	input	poke_5
309.705	state		choice_state
309.768	event	input	poke_5_out
310.064	event	input	poke_6
310.065	state		chose_right
310.066	variable	print	{"n_trials": 38, "n_rewards": 23, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.8088185, "threshold_crossed": true}
310.566	state		reward_right
310.687	state		reward_consumption
313.581	event	sync	rsync
314.285	event	input	poke_6_out
314.397	event	input	poke_6
314.590	event	input	poke_6_out
315.591	event	timer	consumption_timer
315.591	state		inter_trial_interval
317.173	event	input	poke_5
317.266	event	input	poke_5_out
317.582	event	input	poke_6
317.616	event	input	poke_6_out
317.744	event	input	poke_6
317.928	state		initiation_state
318.471	event	input	poke_6_out
319.002	event	input	poke_5
319.003	state		choice_state
319.053	event	input	poke_5_out
319.097	event	input	poke_5
319.227	event	input	poke_5_out
319.501	event	input	poke_6
319.502	state		chose_right
319.503	variable	print	{"n_trials": 39, "n_rewards": 24, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.8312829, "threshold_crossed": true}
320.004	state		reward_right
320.125	state		reward_consumption
321.177	event	sync	rsync
323.310	event	input	poke_6_out
324.311	event	timer	consumption_timer
324.311	state		inter_trial_interval
325.252	event	input	poke_5
325.360	event	input	poke_5_out
325.693	event	input	poke_5
325.745	event	input	poke_5_out
326.113	state		initiation_state
326.157	event	input	poke_6
327.260	event	input	poke_6_out
327.769	event	input	poke_5
327.770	state		forced_choice_right
327.871	event	sync	rsync
327.965	event	input	poke_5_out
328.287	event	input	poke_6
328.288	state		chose_right
328.288	variable	print	{"n_trials": 40, "n_rewards": 25, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.8312829, "threshold_crossed": true}
328.789	state		reward_right
328.910	state		reward_consumption
330.550	event	sync	rsync
331.771	event	sync	rsync
332.303	event	input	poke_6_out
332.341	event	input	poke_6
332.366	event	input	poke_6_out
332.852	event	sync	rsync
333.367	event	timer	consumption_timer
333.367	state		inter_trial_interval
333.729	event	sync	rsync
334.880	state		initiation_state
335.511	event	input	poke_5
